loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00001815,CUST00003931,Education Loan,2605411.18,9.36,89,40711.26,Active,2015-08-11,2026-07-25 01:44:20.996712,,Loan Management System
LN00001816,CUST00003648,Home Loan,3800888.04,13.46,248,45494.81,Active,2021-07-31,2026-07-25 01:44:20.996712,,Loan Management System
LN00001817,CUST00002002,Gold Loan,2212866.31,9.54,11,210892.08,Active,2017-01-25,2026-07-25 01:44:20.996712,,Loan Management System
LN00001818,CUST00003686,Car Loan,1108978.39,7.16,13,88911.37,Closed,2011-10-31,2026-07-25 01:44:20.997712,,Loan Management System
LN00001819,CUST00000396,Home Loan,9669660.91,8.53,68,179821.58,Active,2014-07-11,2026-07-25 01:44:20.997712,,Loan Management System
LN00001820,CUST00001632,Gold Loan,1951010.33,15.48,9,231000.07,Closed,2016-01-28,2026-07-25 01:44:20.997712,,Loan Management System
LN00001821,CUST00003723,Car Loan,2847837.65,9.46,82,47288.08,Active,2012-06-14,2026-07-25 01:44:20.997712,,Loan Management System
LN00001822,CUST00000326,Personal Loan,520181.39,8.85,52,12080.36,Closed,2013-09-19,2026-07-25 01:44:20.998709,,Loan Management System
LN00001823,CUST00001123,Education Loan,707001.76,9.16,147,8018.82,Active,2024-03-06,2026-07-25 01:44:20.998709,,Loan Management System
LN00001824,CUST00001402,Business Loan,2326975.71,8.59,35,75397.51,Closed,2018-09-21,2026-07-25 01:44:20.998709,,Loan Management System
LN00001825,CUST00003099,Home Loan,5911750.86,17.35,152,96343.92,Closed,2020-07-05,2026-07-25 01:44:20.998709,,Loan Management System
LN00001826,CUST00000054,Home Loan,2047727.16,8.54,261,17289.11,Closed,2013-06-30,2026-07-25 01:44:20.999707,,Loan Management System
LN00001827,CUST00002868,Home Loan,1863462.42,11.4,292,18897.89,Pending,2024-03-31,2026-07-25 01:44:20.999707,,Loan Management System
LN00001828,CUST00000095,Gold Loan,273078.65,12.56,3,92938.31,Closed,2012-08-22,2026-07-25 01:44:20.999707,,Loan Management System
LN00001829,CUST00001434,Personal Loan,80038.08,16.01,60,1946.8,Closed,2019-08-31,2026-07-25 01:44:20.999707,,Loan Management System
LN00001830,CUST00003894,Gold Loan,352143.14,15.36,20,20068.77,Active,2019-03-10,2026-07-25 01:44:21.000709,,Loan Management System
LN00001831,CUST00001468,Car Loan,237791.33,17.61,25,11431.75,Active,2024-10-18,2026-07-25 01:44:21.000709,,Loan Management System
LN00001832,CUST00001807,Business Loan,17128044.17,7.48,29,647445.92,Active,2017-09-20,2026-07-25 01:44:21.001723,,Loan Management System
LN00001833,CUST00004031,Car Loan,1444113.36,8.38,54,32193.54,Active,2020-04-17,2026-07-25 01:44:21.002724,,Loan Management System
LN00001834,CUST00001207,Home Loan,5663501.17,9.58,338,48514.57,Active,2021-08-29,2026-07-25 01:44:21.002724,,Loan Management System
LN00001835,CUST00000168,Business Loan,2504898.58,9.91,77,44092.89,Defaulted,2013-06-01,2026-07-25 01:44:21.003720,,Loan Management System
LN00001836,CUST00000301,Personal Loan,51755.11,9.08,26,2200.3,Active,2019-04-02,2026-07-25 01:44:21.003720,,Loan Management System
LN00001837,CUST00000666,Home Loan,6725963.68,9.1,256,59625.07,Closed,2020-02-18,2026-07-25 01:44:21.004705,,Loan Management System
LN00001838,CUST00002481,Education Loan,3616297.14,12.16,64,77069.98,Active,2015-05-01,2026-07-25 01:44:21.004705,,Loan Management System
LN00001839,CUST00003884,Gold Loan,722490.32,7.38,24,32472.36,Active,2022-01-10,2026-07-25 01:44:21.004705,,Loan Management System
LN00001840,CUST00004584,Gold Loan,2301687.17,16.8,12,209706.41,Active,2012-04-19,2026-07-25 01:44:21.005702,,Loan Management System
LN00001841,CUST00000325,Car Loan,1878912.16,14.31,31,72858.38,Defaulted,2023-12-07,2026-07-25 01:44:21.005702,,Loan Management System
LN00001842,CUST00001139,Car Loan,1949323.16,9.8,25,86520.19,Active,2024-11-19,2026-07-25 01:44:21.005702,,Loan Management System
LN00001843,CUST00004121,Personal Loan,585213.12,9.55,57,12811.12,Closed,2026-04-24,2026-07-25 01:44:21.006713,,Loan Management System
LN00001844,CUST00001646,Education Loan,3460684.5,17.75,73,77838.22,Active,2022-10-09,2026-07-25 01:44:21.006713,,Loan Management System
LN00001845,CUST00004986,Personal Loan,1095948.02,15.53,42,33989.43,Closed,2020-06-07,2026-07-25 01:44:21.006713,,Loan Management System
LN00001846,CUST00000752,Home Loan,4560805.02,14.86,134,69916.49,Active,2016-09-10,2026-07-25 01:44:21.006713,,Loan Management System
LN00001847,CUST00002379,Gold Loan,475134.03,10.93,23,22990.93,Active,2019-05-10,2026-07-25 01:44:21.007711,,Loan Management System
LN00001848,CUST00000286,Personal Loan,1460630.85,13.42,52,37196.04,Active,2022-07-04,2026-07-25 01:44:21.007711,,Loan Management System
LN00001849,CUST00004597,Business Loan,13252107.33,9.33,65,260492.05,Active,2012-02-03,2026-07-25 01:44:21.007711,,Loan Management System
LN00001850,CUST00002932,Car Loan,1579283.94,12.67,41,47655.95,Active,2012-08-05,2026-07-25 01:44:21.007711,,Loan Management System
LN00001851,CUST00001604,Car Loan,1381154.13,13.15,40,42833.38,Closed,2019-09-17,2026-07-25 01:44:21.008707,,Loan Management System
LN00001852,CUST00004956,Home Loan,527228.0,17.93,68,12401.07,Active,2025-12-22,2026-07-25 01:44:21.008707,,Loan Management System
LN00001853,CUST00000875,Personal Loan,243709.39,7.77,34,8008.95,Active,2018-05-24,2026-07-25 01:44:21.008707,,Loan Management System
LN00001854,CUST00003318,Business Loan,15683614.11,8.1,70,281878.29,Active,2018-10-24,2026-07-25 01:44:21.008707,,Loan Management System
LN00001855,CUST00001671,Business Loan,19450482.23,17.0,43,607113.37,Active,2023-03-27,2026-07-25 01:44:21.009709,,Loan Management System
LN00001856,CUST00000353,Home Loan,7596455.93,7.85,133,85696.56,Active,2013-05-25,2026-07-25 01:44:21.009709,,Loan Management System
LN00001857,CUST00003150,Home Loan,9666675.33,10.77,114,135794.52,Closed,2019-11-26,2026-07-25 01:44:21.009709,,Loan Management System
LN00001858,CUST00002086,Home Loan,8455653.35,16.51,75,181449.48,Active,2023-09-06,2026-07-25 01:44:21.009709,,Loan Management System
LN00001859,CUST00004539,Home Loan,2827935.14,6.64,273,20105.21,Active,2019-02-09,2026-07-25 01:44:21.010709,,Loan Management System
LN00001860,CUST00000935,Home Loan,7563800.42,15.1,213,102308.96,Active,2012-10-23,2026-07-25 01:44:21.010709,,Loan Management System
LN00001861,CUST00002321,Education Loan,1831497.18,13.92,39,58649.67,Active,2012-12-08,2026-07-25 01:44:21.010709,,Loan Management System
LN00001862,CUST00003355,Home Loan,8870992.85,6.87,148,89037.66,Active,2017-01-15,2026-07-25 01:44:21.010709,,Loan Management System
LN00001863,CUST00004860,Home Loan,8410460.9,14.32,292,103608.53,Closed,2021-11-28,2026-07-25 01:44:21.011711,,Loan Management System
LN00001864,CUST00000440,Business Loan,18423429.49,12.27,102,291737.88,Active,2014-01-31,2026-07-25 01:44:21.011711,,Loan Management System
LN00001865,CUST00003157,Gold Loan,697773.33,7.56,27,28184.85,Written Off,2012-09-05,2026-07-25 01:44:21.011711,,Loan Management System
LN00001866,CUST00004119,Home Loan,2512710.31,13.62,172,33298.65,Active,2013-09-16,2026-07-25 01:44:21.011711,,Loan Management System
LN00001867,CUST00002957,Business Loan,19531754.18,13.46,21,1049103.18,Closed,2016-03-28,2026-07-25 01:44:21.012709,,Loan Management System
LN00001868,CUST00001864,Personal Loan,504125.01,13.88,36,17200.43,Active,2022-03-08,2026-07-25 01:44:21.012709,,Loan Management System
LN00001869,CUST00000442,Business Loan,13109620.32,8.74,25,575475.77,Active,2022-05-01,2026-07-25 01:44:21.012709,,Loan Management System
LN00001870,CUST00001591,Personal Loan,1179256.03,10.36,27,49151.61,Active,2021-07-09,2026-07-25 01:44:21.012709,,Loan Management System
LN00001871,CUST00003476,Car Loan,382893.67,13.37,51,9882.33,Active,2020-11-21,2026-07-25 01:44:21.013709,,Loan Management System
LN00001872,CUST00004518,Home Loan,9327418.13,9.26,103,131594.86,Written Off,2023-09-05,2026-07-25 01:44:21.013709,,Loan Management System
LN00001873,CUST00003285,Car Loan,1778470.1,15.59,17,117268.81,Active,2017-02-03,2026-07-25 01:44:21.013709,,Loan Management System
LN00001874,CUST00002510,Home Loan,3431746.16,17.78,204,53510.01,Written Off,2018-01-15,2026-07-25 01:44:21.013709,,Loan Management System
LN00001875,CUST00003624,Car Loan,1080522.84,10.99,57,24417.72,Written Off,2021-09-22,2026-07-25 01:44:21.014709,,Loan Management System
LN00001876,CUST00001310,Education Loan,479781.36,11.18,164,5719.9,Active,2020-08-02,2026-07-25 01:44:21.014709,,Loan Management System
LN00001877,CUST00003613,Business Loan,3428639.83,13.25,60,78451.58,Active,2016-07-30,2026-07-25 01:44:21.014709,,Loan Management System
LN00001878,CUST00000347,Business Loan,1229461.6,8.35,99,17225.07,Active,2019-04-13,2026-07-25 01:44:21.014709,,Loan Management System
LN00001879,CUST00004604,Business Loan,2319171.87,14.76,39,75222.92,Closed,2020-02-29,2026-07-25 01:44:21.015717,,Loan Management System
LN00001880,CUST00002851,Car Loan,2352712.0,8.35,76,39965.45,Active,2021-11-10,2026-07-25 01:44:21.015717,,Loan Management System
LN00001881,CUST00003513,Education Loan,2640440.17,17.2,123,45801.57,Active,2018-11-18,2026-07-25 01:44:21.015717,,Loan Management System
LN00001882,CUST00001585,Home Loan,3262995.1,13.67,280,38797.94,Active,2013-04-01,2026-07-25 01:44:21.015717,,Loan Management System
LN00001883,CUST00000638,Education Loan,2763206.55,9.25,55,61830.78,Written Off,2025-01-20,2026-07-25 01:44:21.016723,,Loan Management System
LN00001884,CUST00004223,Car Loan,2984332.68,7.62,13,239897.34,Active,2023-07-02,2026-07-25 01:44:21.016723,,Loan Management System
LN00001885,CUST00003223,Business Loan,11169153.02,17.64,112,203975.22,Defaulted,2013-07-04,2026-07-25 01:44:21.016723,,Loan Management System
LN00001886,CUST00000921,Personal Loan,709471.39,8.45,30,26317.72,Active,2026-01-26,2026-07-25 01:44:21.016723,,Loan Management System
LN00001887,CUST00003817,Personal Loan,576825.99,7.53,23,27011.17,Closed,2022-09-13,2026-07-25 01:44:21.017703,,Loan Management System
LN00001888,CUST00002258,Personal Loan,1479907.8,17.75,60,37378.95,Defaulted,2022-08-20,2026-07-25 01:44:21.017703,,Loan Management System
LN00001889,CUST00002672,Car Loan,593252.28,7.93,84,9225.88,Active,2024-08-23,2026-07-25 01:44:21.017703,,Loan Management System
LN00001890,CUST00002697,Personal Loan,465606.35,11.2,51,11515.84,Pending,2020-12-09,2026-07-25 01:44:21.017703,,Loan Management System
LN00001891,CUST00003428,Home Loan,3983956.53,16.22,220,56812.22,Active,2023-10-29,2026-07-25 01:44:21.018704,,Loan Management System
LN00001892,CUST00001897,Car Loan,1616638.8,9.52,17,102029.32,Closed,2026-04-14,2026-07-25 01:44:21.018704,,Loan Management System
LN00001893,CUST00003502,Car Loan,2274919.17,9.32,83,37288.28,Active,2015-03-22,2026-07-25 01:44:21.018704,,Loan Management System
LN00001894,CUST00003194,Business Loan,6167881.7,8.32,63,121170.24,Defaulted,2018-11-17,2026-07-25 01:44:21.018704,,Loan Management System
LN00001895,CUST00004197,Home Loan,8804509.41,14.2,238,110933.94,Active,2019-03-30,2026-07-25 01:44:21.019704,,Loan Management System
LN00001896,CUST00002758,Car Loan,2720354.24,11.85,22,138177.33,Active,2015-06-13,2026-07-25 01:44:21.019704,,Loan Management System
LN00001897,CUST00001432,Home Loan,9615707.38,11.06,281,95906.37,Active,2018-08-08,2026-07-25 01:44:21.019704,,Loan Management System
LN00001898,CUST00001500,Personal Loan,510063.05,17.96,43,16171.09,Active,2017-04-30,2026-07-25 01:44:21.019704,,Loan Management System
LN00001899,CUST00001607,Education Loan,545873.09,11.73,175,6525.19,Active,2025-08-21,2026-07-25 01:44:21.020707,,Loan Management System
LN00001900,CUST00004785,Personal Loan,978313.75,10.18,14,74407.0,Written Off,2019-04-11,2026-07-25 01:44:21.020707,,Loan Management System
LN00001901,CUST00000504,Education Loan,343361.01,15.8,146,5306.94,Written Off,2018-05-06,2026-07-25 01:44:21.020707,,Loan Management System
LN00001902,CUST00005000,Home Loan,2509182.43,6.76,276,17941.43,Active,2018-08-21,2026-07-25 01:44:21.020707,,Loan Management System
LN00001903,CUST00001723,Car Loan,434055.59,7.3,63,8314.83,Active,2023-12-22,2026-07-25 01:44:21.021703,,Loan Management System
LN00001904,CUST00004841,Business Loan,9302708.17,11.33,39,286248.38,Closed,2013-03-06,2026-07-25 01:44:21.021703,,Loan Management System
LN00001905,CUST00001232,Personal Loan,1254296.18,7.56,39,36374.8,Active,2016-11-17,2026-07-25 01:44:21.021703,,Loan Management System
LN00001906,CUST00003070,Education Loan,741679.8,10.52,143,9119.68,Active,2018-10-27,2026-07-25 01:44:21.021703,,Loan Management System
LN00001907,CUST00002157,Car Loan,2394800.7,17.6,67,56377.72,Active,2016-11-16,2026-07-25 01:44:21.022709,,Loan Management System
LN00001908,CUST00000087,Car Loan,1289586.31,6.61,37,38621.56,Active,2022-11-16,2026-07-25 01:44:21.022709,,Loan Management System
LN00001909,CUST00002388,Car Loan,1926234.65,10.22,52,46003.97,Active,2015-11-24,2026-07-25 01:44:21.022709,,Loan Management System
LN00001910,CUST00004974,Business Loan,18709478.29,12.24,52,465401.42,Active,2017-12-05,2026-07-25 01:44:21.022709,,Loan Management System
LN00001911,CUST00002526,Gold Loan,1030806.93,12.49,3,350779.65,Written Off,2014-02-27,2026-07-25 01:44:21.023629,,Loan Management System
LN00001912,CUST00000169,Gold Loan,2146735.99,13.79,9,252440.3,Active,2023-03-31,2026-07-25 01:44:21.023629,,Loan Management System
LN00001913,CUST00000662,Education Loan,831862.07,14.51,78,16533.09,Closed,2019-08-18,2026-07-25 01:44:21.023629,,Loan Management System
LN00001914,CUST00000214,Home Loan,2492749.26,8.7,355,19579.26,Written Off,2012-09-14,2026-07-25 01:44:21.023629,,Loan Management System
LN00001915,CUST00000340,Personal Loan,577501.96,9.97,31,21207.86,Active,2013-02-10,2026-07-25 01:44:21.024706,,Loan Management System
LN00001916,CUST00004307,Business Loan,14136684.35,13.96,70,296329.88,Active,2025-09-17,2026-07-25 01:44:21.024706,,Loan Management System
LN00001917,CUST00000033,Personal Loan,1250869.5,11.4,60,27447.13,Active,2013-01-05,2026-07-25 01:44:21.024706,,Loan Management System
LN00001918,CUST00000481,Gold Loan,1160588.32,10.79,13,94995.78,Active,2013-02-23,2026-07-25 01:44:21.024706,,Loan Management System
LN00001919,CUST00002843,Personal Loan,1275382.83,14.42,39,41153.97,Closed,2018-11-28,2026-07-25 01:44:21.025712,,Loan Management System
LN00001920,CUST00002619,Education Loan,3757815.98,16.92,61,92255.56,Written Off,2013-03-16,2026-07-25 01:44:21.025712,,Loan Management System
LN00001921,CUST00001082,Business Loan,2524334.77,13.97,90,45410.94,Pending,2024-03-24,2026-07-25 01:44:21.025712,,Loan Management System
LN00001922,CUST00003878,Home Loan,7624464.95,13.67,338,88785.53,Active,2024-02-17,2026-07-25 01:44:21.025712,,Loan Management System
LN00001923,CUST00002708,Personal Loan,892788.69,6.88,30,32477.3,Defaulted,2017-11-25,2026-07-25 01:44:21.026710,,Loan Management System
LN00001924,CUST00000805,Home Loan,7880362.4,12.84,118,117900.45,Active,2025-05-16,2026-07-25 01:44:21.026710,,Loan Management System
LN00001925,CUST00002094,Personal Loan,230438.81,17.63,41,7522.12,Active,2013-10-10,2026-07-25 01:44:21.026710,,Loan Management System
LN00001926,CUST00002796,Business Loan,14224781.66,15.02,12,1284039.04,Pending,2021-01-10,2026-07-25 01:44:21.026710,,Loan Management System
LN00001927,CUST00002195,Education Loan,2079487.17,9.58,103,29690.89,Active,2012-07-31,2026-07-25 01:44:21.027709,,Loan Management System
LN00001928,CUST00001469,Business Loan,18232085.34,14.24,12,1639065.95,Pending,2021-07-16,2026-07-25 01:44:21.027709,,Loan Management System
LN00001929,CUST00004710,Personal Loan,72518.59,8.26,35,2338.64,Closed,2021-02-11,2026-07-25 01:44:21.027709,,Loan Management System
LN00001930,CUST00001796,Car Loan,2275487.21,10.15,33,79314.02,Written Off,2021-02-12,2026-07-25 01:44:21.027709,,Loan Management System
LN00001931,CUST00003678,Gold Loan,623532.0,17.7,15,46641.37,Closed,2017-03-03,2026-07-25 01:44:21.028713,,Loan Management System
LN00001932,CUST00000738,Personal Loan,124792.44,17.22,39,4200.6,Active,2022-12-17,2026-07-25 01:44:21.028713,,Loan Management System
LN00001933,CUST00002420,Car Loan,2936595.78,8.5,52,67708.01,Active,2013-08-22,2026-07-25 01:44:21.028713,,Loan Management System
LN00001934,CUST00001674,Personal Loan,194387.99,15.71,44,5839.91,Active,2018-07-20,2026-07-25 01:44:21.028713,,Loan Management System
LN00001935,CUST00003123,Car Loan,1297634.1,15.26,45,38047.84,Closed,2017-07-30,2026-07-25 01:44:21.029713,,Loan Management System
LN00001936,CUST00002803,Home Loan,3562844.0,7.57,73,61054.47,Active,2026-06-04,2026-07-25 01:44:21.029713,,Loan Management System
LN00001937,CUST00003698,Car Loan,1861206.94,6.82,81,28735.26,Pending,2022-11-18,2026-07-25 01:44:21.029713,,Loan Management System
LN00001938,CUST00003173,Home Loan,4132846.07,15.04,126,65416.23,Written Off,2024-04-29,2026-07-25 01:44:21.029713,,Loan Management System
LN00001939,CUST00003038,Car Loan,2377251.3,8.65,40,68622.94,Active,2018-10-04,2026-07-25 01:44:21.029713,,Loan Management System
LN00001940,CUST00002143,Car Loan,886712.37,15.47,60,21314.22,Closed,2026-05-01,2026-07-25 01:44:21.030712,,Loan Management System
LN00001941,CUST00001748,Car Loan,969901.51,17.25,14,76978.61,Closed,2023-10-30,2026-07-25 01:44:21.030712,,Loan Management System
LN00001942,CUST00004963,Car Loan,489573.84,11.78,27,20729.72,Active,2012-06-08,2026-07-25 01:44:21.030712,,Loan Management System
LN00001943,CUST00002488,Personal Loan,1347176.94,7.57,43,35868.9,Closed,2016-06-15,2026-07-25 01:44:21.030712,,Loan Management System
LN00001944,CUST00001847,Business Loan,4555462.87,7.66,113,56709.43,Active,2021-10-10,2026-07-25 01:44:21.031714,,Loan Management System
LN00001945,CUST00000363,Home Loan,9612563.14,7.38,274,72660.02,Active,2016-11-16,2026-07-25 01:44:21.031714,,Loan Management System
LN00001946,CUST00004816,Personal Loan,1367038.48,15.8,23,69277.15,Active,2017-07-18,2026-07-25 01:44:21.031714,,Loan Management System
LN00001947,CUST00001960,Business Loan,13363494.67,13.76,16,918943.44,Active,2013-04-28,2026-07-25 01:44:21.031714,,Loan Management System
LN00001948,CUST00002118,Personal Loan,552836.4,17.94,50,15778.02,Active,2021-05-24,2026-07-25 01:44:21.032714,,Loan Management System
LN00001949,CUST00000045,Home Loan,7546119.88,17.16,158,120717.31,Closed,2020-03-11,2026-07-25 01:44:21.032714,,Loan Management System
LN00001950,CUST00002867,Car Loan,1650385.78,15.25,39,53930.07,Defaulted,2015-03-07,2026-07-25 01:44:21.032714,,Loan Management System
LN00001951,CUST00004765,Home Loan,2561098.96,10.27,172,28499.21,Active,2014-03-12,2026-07-25 01:44:21.033710,,Loan Management System
LN00001952,CUST00000528,Car Loan,554424.69,9.65,37,17383.82,Written Off,2022-09-25,2026-07-25 01:44:21.033710,,Loan Management System
LN00001953,CUST00004168,Personal Loan,849670.82,9.88,59,18239.15,Closed,2019-10-07,2026-07-25 01:44:21.033710,,Loan Management System
LN00001954,CUST00002471,Personal Loan,1422201.23,17.11,28,61961.4,Active,2015-05-18,2026-07-25 01:44:21.033710,,Loan Management System
LN00001955,CUST00004726,Car Loan,2684481.7,9.73,62,55261.15,Active,2025-12-22,2026-07-25 01:44:21.034708,,Loan Management System
LN00001956,CUST00001759,Education Loan,2391557.66,8.41,88,36505.38,Written Off,2013-05-27,2026-07-25 01:44:21.034708,,Loan Management System
LN00001957,CUST00004558,Personal Loan,1330143.13,11.37,59,29534.35,Active,2017-07-08,2026-07-25 01:44:21.034708,,Loan Management System
LN00001958,CUST00004622,Personal Loan,205960.71,10.91,24,9590.78,Closed,2025-12-10,2026-07-25 01:44:21.034708,,Loan Management System
LN00001959,CUST00002213,Personal Loan,967412.78,7.24,22,47088.54,Defaulted,2021-01-09,2026-07-25 01:44:21.034708,,Loan Management System
LN00001960,CUST00001154,Gold Loan,651332.56,11.21,36,21388.62,Active,2017-10-24,2026-07-25 01:44:21.035713,,Loan Management System
LN00001961,CUST00002919,Home Loan,2209090.24,10.21,155,25710.68,Active,2013-07-07,2026-07-25 01:44:21.035713,,Loan Management System
LN00001962,CUST00002331,Home Loan,6741068.81,10.78,220,70399.44,Active,2024-07-14,2026-07-25 01:44:21.035713,,Loan Management System
LN00001963,CUST00001531,Personal Loan,65806.49,10.28,41,1910.17,Closed,2016-04-19,2026-07-25 01:44:21.035713,,Loan Management System
LN00001964,CUST00003546,Personal Loan,387340.68,7.26,30,14157.4,Closed,2021-04-30,2026-07-25 01:44:21.036712,,Loan Management System
LN00001965,CUST00001078,Car Loan,488176.54,9.7,21,25368.95,Closed,2015-05-30,2026-07-25 01:44:21.036712,,Loan Management System
LN00001966,CUST00001415,Car Loan,2109969.38,11.5,52,51713.03,Active,2025-04-17,2026-07-25 01:44:21.036712,,Loan Management System
LN00001967,CUST00001679,Home Loan,5192375.49,7.04,200,44173.11,Active,2018-11-11,2026-07-25 01:44:21.036712,,Loan Management System
LN00001968,CUST00003449,Home Loan,2125827.43,10.26,256,20493.62,Active,2025-12-09,2026-07-25 01:44:21.037715,,Loan Management System
LN00001969,CUST00002979,Home Loan,669444.85,15.51,354,8745.35,Written Off,2021-02-07,2026-07-25 01:44:21.037715,,Loan Management System
LN00001970,CUST00000820,Business Loan,6045133.47,16.18,63,143018.58,Active,2024-08-13,2026-07-25 01:44:21.037715,,Loan Management System
LN00001971,CUST00000036,Car Loan,1677038.31,10.38,14,127704.71,Active,2025-06-26,2026-07-25 01:44:21.037715,,Loan Management System
LN00001972,CUST00004184,Home Loan,8123876.18,14.82,200,109754.99,Active,2022-02-20,2026-07-25 01:44:21.038717,,Loan Management System
LN00001973,CUST00002422,Personal Loan,165662.45,15.41,43,5037.78,Closed,2021-12-31,2026-07-25 01:44:21.038888,,Loan Management System
LN00001974,CUST00004136,Personal Loan,1059862.56,11.73,53,25718.21,Written Off,2023-01-17,2026-07-25 01:44:21.038888,,Loan Management System
LN00001975,CUST00003375,Home Loan,4052107.79,13.61,74,81206.69,Active,2022-06-30,2026-07-25 01:44:21.038888,,Loan Management System
LN00001976,CUST00003958,Business Loan,3205321.26,17.93,100,61951.49,Closed,2021-01-12,2026-07-25 01:44:21.038888,,Loan Management System
LN00001977,CUST00003176,Home Loan,1336158.84,14.83,248,17336.98,Closed,2012-01-04,2026-07-25 01:44:21.040004,,Loan Management System
LN00001978,CUST00000674,Car Loan,213835.8,14.41,18,13280.8,Active,2021-12-03,2026-07-25 01:44:21.040004,,Loan Management System
LN00001979,CUST00001837,Education Loan,532134.03,17.39,55,14104.15,Active,2022-10-02,2026-07-25 01:44:21.040004,,Loan Management System
LN00001980,CUST00003462,Car Loan,2416557.93,10.86,33,85035.86,Pending,2025-09-03,2026-07-25 01:44:21.040004,,Loan Management System
LN00001981,CUST00000376,Car Loan,535723.97,10.17,30,20298.85,Closed,2023-05-12,2026-07-25 01:44:21.040923,,Loan Management System
LN00001982,CUST00000205,Business Loan,19333807.14,11.25,69,381797.41,Closed,2016-02-10,2026-07-25 01:44:21.040923,,Loan Management System
LN00001983,CUST00001253,Car Loan,873465.65,12.0,74,16761.02,Written Off,2012-01-20,2026-07-25 01:44:21.040923,,Loan Management System
LN00001984,CUST00003900,Personal Loan,1109753.64,9.1,28,44140.2,Closed,2014-08-19,2026-07-25 01:44:21.040923,,Loan Management System
LN00001985,CUST00003847,Education Loan,1476737.82,16.11,98,27182.34,Closed,2016-03-18,2026-07-25 01:44:21.042008,,Loan Management System
LN00001986,CUST00004512,Education Loan,902975.81,7.4,162,8829.95,Active,2023-07-08,2026-07-25 01:44:21.042008,,Loan Management System
LN00001987,CUST00001781,Home Loan,2553286.95,15.91,156,38827.27,Active,2024-07-13,2026-07-25 01:44:21.042008,,Loan Management System
LN00001988,CUST00002116,Personal Loan,1230293.36,15.26,44,36682.44,Defaulted,2016-10-25,2026-07-25 01:44:21.042008,,Loan Management System
LN00001989,CUST00003142,Education Loan,1316119.18,11.72,75,24834.86,Closed,2017-05-05,2026-07-25 01:44:21.043014,,Loan Management System
LN00001990,CUST00004565,Home Loan,1735574.85,17.04,257,25320.8,Written Off,2017-07-14,2026-07-25 01:44:21.043014,,Loan Management System
LN00001991,CUST00003239,Business Loan,10512548.83,15.47,36,366845.19,Active,2011-08-31,2026-07-25 01:44:21.043014,,Loan Management System
LN00001992,CUST00002093,Personal Loan,1045085.7,17.44,48,30394.42,Closed,2014-08-25,2026-07-25 01:44:21.043014,,Loan Management System
LN00001993,CUST00003172,Home Loan,8823864.24,15.07,183,123384.66,Active,2026-05-12,2026-07-25 01:44:21.044018,,Loan Management System
LN00001994,CUST00002434,Personal Loan,436797.17,11.98,45,12097.23,Active,2013-12-31,2026-07-25 01:44:21.044018,,Loan Management System
LN00001995,CUST00004702,Personal Loan,1394045.19,7.47,39,40369.71,Active,2021-03-12,2026-07-25 01:44:21.044018,,Loan Management System
LN00001996,CUST00003145,Personal Loan,674730.21,10.34,40,20013.74,Active,2022-09-29,2026-07-25 01:44:21.044018,,Loan Management System
LN00001997,CUST00003451,Home Loan,6661906.61,14.92,276,85658.72,Active,2018-05-19,2026-07-25 01:44:21.044018,,Loan Management System
LN00001998,CUST00000423,Home Loan,2178128.49,9.67,312,19114.65,Active,2012-09-29,2026-07-25 01:44:21.045006,,Loan Management System
LN00001999,CUST00002052,Home Loan,973778.77,9.36,116,12787.98,Active,2013-12-22,2026-07-25 01:44:21.045006,,Loan Management System
LN00002000,CUST00003862,Home Loan,839035.6,9.56,93,12807.32,Active,2024-03-02,2026-07-25 01:44:21.045006,,Loan Management System
LN00002001,CUST00002634,Personal Loan,1329770.42,14.54,37,44809.6,Active,2022-05-02,2026-07-25 01:44:21.045006,,Loan Management System
LN00002002,CUST00002229,Home Loan,7472281.54,16.61,197,110816.14,Active,2012-01-31,2026-07-25 01:44:21.046024,,Loan Management System
LN00002003,CUST00001296,Home Loan,2433967.06,13.82,207,30920.74,Closed,2013-02-14,2026-07-25 01:44:21.046024,,Loan Management System
LN00002004,CUST00003938,Home Loan,5280781.45,14.56,304,65754.83,Closed,2024-04-03,2026-07-25 01:44:21.046024,,Loan Management System
LN00002005,CUST00000048,Business Loan,13914750.45,8.46,99,195737.75,Active,2020-08-02,2026-07-25 01:44:21.046024,,Loan Management System
LN00002006,CUST00000002,Home Loan,9048757.61,8.13,66,170488.15,Closed,2015-03-22,2026-07-25 01:44:21.047005,,Loan Management System
LN00002007,CUST00000132,Personal Loan,80198.93,17.71,16,5664.23,Active,2017-12-17,2026-07-25 01:44:21.047005,,Loan Management System
LN00002008,CUST00000835,Education Loan,137962.11,10.55,157,1623.78,Closed,2018-09-14,2026-07-25 01:44:21.047005,,Loan Management System
LN00002009,CUST00001838,Personal Loan,408890.12,7.76,13,32895.22,Closed,2019-04-12,2026-07-25 01:44:21.047005,,Loan Management System
LN00002010,CUST00003289,Gold Loan,2092513.6,12.54,13,172981.73,Closed,2017-05-12,2026-07-25 01:44:21.048002,,Loan Management System
LN00002011,CUST00004573,Education Loan,489970.61,15.74,121,8100.67,Active,2014-03-29,2026-07-25 01:44:21.048002,,Loan Management System
