loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00002111,CUST00001775,Personal Loan,693828.62,9.08,36,22089.41,Active,2025-09-28,2026-08-03 11:22:39.763180,,Loan Management System
LN00002112,CUST00000655,Personal Loan,125776.49,10.01,46,3303.58,Closed,2023-04-27,2026-08-03 11:22:39.763180,,Loan Management System
LN00002113,CUST00001904,Gold Loan,2277383.66,15.18,24,110617.56,Pending,2017-09-28,2026-08-03 11:22:39.763180,,Loan Management System
LN00002114,CUST00002847,Business Loan,16299751.89,13.3,108,259598.04,Active,2013-01-31,2026-08-03 11:22:39.763180,,Loan Management System
LN00002115,CUST00002545,Education Loan,2523969.03,16.46,50,70085.2,Closed,2019-01-06,2026-08-03 11:22:39.764189,,Loan Management System
LN00002116,CUST00003782,Car Loan,2866926.06,17.22,48,83051.95,Defaulted,2025-12-14,2026-08-03 11:22:39.764189,,Loan Management System
LN00002117,CUST00004860,Gold Loan,1172168.78,13.08,36,39540.18,Active,2013-05-21,2026-08-03 11:22:39.764189,,Loan Management System
LN00002118,CUST00004183,Gold Loan,1181647.87,17.92,18,75350.91,Active,2015-09-22,2026-08-03 11:22:39.764189,,Loan Management System
LN00002119,CUST00000752,Home Loan,8096094.78,17.44,103,152066.8,Written Off,2018-12-31,2026-08-03 11:22:39.765189,,Loan Management System
LN00002120,CUST00004303,Education Loan,1253717.18,13.07,45,35391.89,Closed,2021-08-09,2026-08-03 11:22:39.765189,,Loan Management System
LN00002121,CUST00001319,Personal Loan,1005883.42,15.5,50,27433.71,Active,2018-05-26,2026-08-03 11:22:39.765189,,Loan Management System
LN00002122,CUST00002713,Personal Loan,1008125.89,16.11,23,51237.56,Active,2020-07-01,2026-08-03 11:22:39.765189,,Loan Management System
LN00002123,CUST00000505,Home Loan,584271.67,6.93,243,4479.61,Active,2012-12-03,2026-08-03 11:22:39.766189,,Loan Management System
LN00002124,CUST00002808,Business Loan,4747928.75,7.17,22,230953.23,Active,2018-04-27,2026-08-03 11:22:39.766189,,Loan Management System
LN00002125,CUST00001779,Car Loan,1079274.3,7.24,35,34299.31,Active,2026-05-25,2026-08-03 11:22:39.766189,,Loan Management System
LN00002126,CUST00001811,Education Loan,1112209.13,12.19,94,18422.43,Closed,2016-11-11,2026-08-03 11:22:39.766189,,Loan Management System
LN00002127,CUST00004432,Home Loan,6370518.39,7.07,118,75063.73,Closed,2024-04-10,2026-08-03 11:22:39.767189,,Loan Management System
LN00002128,CUST00003710,Home Loan,5313832.27,11.56,222,58106.43,Active,2017-05-12,2026-08-03 11:22:39.767189,,Loan Management System
LN00002129,CUST00004456,Education Loan,337170.18,14.72,102,5811.76,Written Off,2015-05-10,2026-08-03 11:22:39.767189,,Loan Management System
LN00002130,CUST00000569,Home Loan,8526843.56,16.27,336,116876.12,Closed,2017-04-02,2026-08-03 11:22:39.767189,,Loan Management System
LN00002131,CUST00001252,Car Loan,1179243.02,7.39,68,21278.16,Active,2024-11-03,2026-08-03 11:22:39.768189,,Loan Management System
LN00002132,CUST00002064,Home Loan,2438398.2,13.06,272,28012.49,Active,2014-06-12,2026-08-03 11:22:39.768189,,Loan Management System
LN00002133,CUST00002898,Personal Loan,460472.38,6.78,50,10597.27,Closed,2012-11-19,2026-08-03 11:22:39.768189,,Loan Management System
LN00002134,CUST00002181,Personal Loan,641799.45,14.0,42,19416.52,Pending,2020-04-09,2026-08-03 11:22:39.768189,,Loan Management System
LN00002135,CUST00001296,Personal Loan,95178.24,10.74,30,3631.66,Pending,2022-05-11,2026-08-03 11:22:39.769189,,Loan Management System
LN00002136,CUST00003615,Business Loan,997938.08,13.5,115,15511.53,Active,2013-07-11,2026-08-03 11:22:39.769189,,Loan Management System
LN00002137,CUST00001890,Education Loan,2993969.33,15.51,124,48579.63,Pending,2020-08-12,2026-08-03 11:22:39.769189,,Loan Management System
LN00002138,CUST00003160,Personal Loan,894895.06,14.06,21,48319.33,Active,2020-04-05,2026-08-03 11:22:39.769189,,Loan Management System
LN00002139,CUST00001292,Gold Loan,219151.31,7.39,17,13617.45,Closed,2014-11-19,2026-08-03 11:22:39.770189,,Loan Management System
LN00002140,CUST00004907,Gold Loan,1585052.83,14.94,10,169560.32,Closed,2024-10-16,2026-08-03 11:22:39.770189,,Loan Management System
LN00002141,CUST00000173,Car Loan,344008.21,11.93,79,6306.65,Active,2017-07-12,2026-08-03 11:22:39.770189,,Loan Management System
LN00002142,CUST00002693,Personal Loan,332784.21,13.12,27,14300.71,Active,2017-07-23,2026-08-03 11:22:39.770189,,Loan Management System
LN00002143,CUST00001894,Education Loan,3912151.56,9.16,116,50952.6,Closed,2023-12-17,2026-08-03 11:22:39.771189,,Loan Management System
LN00002144,CUST00001107,Home Loan,2789941.53,14.93,269,36005.22,Active,2025-07-08,2026-08-03 11:22:39.771189,,Loan Management System
LN00002145,CUST00003771,Personal Loan,783182.99,17.02,53,21120.29,Active,2022-07-26,2026-08-03 11:22:39.771189,,Loan Management System
LN00002146,CUST00000605,Home Loan,7969889.35,9.14,124,99560.62,Pending,2025-06-14,2026-08-03 11:22:39.771189,,Loan Management System
LN00002147,CUST00002751,Home Loan,9138024.5,14.25,130,138327.81,Closed,2014-02-05,2026-08-03 11:22:39.771189,,Loan Management System
LN00002148,CUST00000517,Education Loan,1432130.03,7.86,140,15657.92,Active,2015-08-10,2026-08-03 11:22:39.772188,,Loan Management System
LN00002149,CUST00002566,Gold Loan,1450629.08,13.78,15,105829.48,Defaulted,2013-05-02,2026-08-03 11:22:39.772188,,Loan Management System
LN00002150,CUST00001841,Business Loan,802488.91,7.89,45,20659.31,Closed,2014-01-28,2026-08-03 11:22:39.772698,,Loan Management System
LN00002151,CUST00004462,Education Loan,1932455.05,7.66,44,50514.64,Closed,2015-12-10,2026-08-03 11:22:39.772698,,Loan Management System
LN00002152,CUST00003048,Home Loan,2085888.56,7.34,323,14827.12,Defaulted,2014-12-10,2026-08-03 11:22:39.772698,,Loan Management System
LN00002153,CUST00003535,Business Loan,18133077.66,10.58,63,376360.68,Closed,2014-07-16,2026-08-03 11:22:39.772698,,Loan Management System
LN00002154,CUST00001756,Home Loan,3287222.97,10.37,232,32872.61,Closed,2021-11-01,2026-08-03 11:22:39.773707,,Loan Management System
LN00002155,CUST00000209,Car Loan,2983575.49,7.02,57,61706.04,Pending,2014-03-09,2026-08-03 11:22:39.773707,,Loan Management System
LN00002156,CUST00000130,Business Loan,12801223.95,15.02,67,283371.94,Active,2024-07-08,2026-08-03 11:22:39.773707,,Loan Management System
LN00002157,CUST00004513,Personal Loan,245178.03,8.61,49,5952.39,Pending,2024-07-02,2026-08-03 11:22:39.773707,,Loan Management System
LN00002158,CUST00003992,Gold Loan,232378.99,16.8,26,10724.51,Closed,2022-09-27,2026-08-03 11:22:39.774707,,Loan Management System
LN00002159,CUST00001117,Personal Loan,514633.47,8.53,58,10858.47,Closed,2012-11-13,2026-08-03 11:22:39.774707,,Loan Management System
LN00002160,CUST00000294,Gold Loan,264824.04,9.92,24,12210.51,Active,2014-08-07,2026-08-03 11:22:39.774707,,Loan Management System
LN00002161,CUST00002236,Car Loan,1670542.2,12.34,66,34989.91,Active,2024-09-25,2026-08-03 11:22:39.774707,,Loan Management System
LN00002162,CUST00003365,Personal Loan,1148085.31,17.47,14,91240.34,Closed,2022-04-08,2026-08-03 11:22:39.775707,,Loan Management System
LN00002163,CUST00001774,Education Loan,3957900.96,8.92,168,41331.04,Active,2019-12-29,2026-08-03 11:22:39.775707,,Loan Management System
LN00002164,CUST00000691,Business Loan,6630164.14,10.49,33,232155.64,Active,2019-06-24,2026-08-03 11:22:39.775707,,Loan Management System
LN00002165,CUST00001567,Personal Loan,686429.28,16.68,30,28138.66,Pending,2024-06-02,2026-08-03 11:22:39.775707,,Loan Management System
LN00002166,CUST00002907,Personal Loan,928946.77,7.72,26,38914.64,Closed,2021-03-05,2026-08-03 11:22:39.776707,,Loan Management System
LN00002167,CUST00002410,Home Loan,2465009.56,16.15,146,38666.15,Active,2024-07-06,2026-08-03 11:22:39.776707,,Loan Management System
LN00002168,CUST00002436,Business Loan,19217205.71,12.71,114,291133.54,Active,2021-06-11,2026-08-03 11:22:39.776707,,Loan Management System
LN00002169,CUST00001916,Personal Loan,1242477.4,10.75,30,47414.28,Pending,2019-03-23,2026-08-03 11:22:39.776707,,Loan Management System
LN00002170,CUST00002062,Car Loan,2249850.37,12.49,70,45418.49,Active,2023-03-05,2026-08-03 11:22:39.776707,,Loan Management System
LN00002171,CUST00001733,Home Loan,7210060.9,16.21,287,99511.49,Defaulted,2021-03-10,2026-08-03 11:22:39.777706,,Loan Management System
LN00002172,CUST00002408,Personal Loan,175952.55,8.07,29,6698.5,Closed,2022-07-11,2026-08-03 11:22:39.777706,,Loan Management System
LN00002173,CUST00000640,Home Loan,3860351.05,7.41,173,36378.46,Closed,2022-05-24,2026-08-03 11:22:39.777706,,Loan Management System
LN00002174,CUST00003452,Personal Loan,785237.25,9.68,52,18548.55,Closed,2022-03-18,2026-08-03 11:22:39.777706,,Loan Management System
LN00002175,CUST00002876,Car Loan,407447.81,14.41,16,28142.29,Active,2017-01-31,2026-08-03 11:22:39.778707,,Loan Management System
LN00002176,CUST00004974,Gold Loan,1990638.56,10.15,5,408286.93,Pending,2026-04-16,2026-08-03 11:22:39.778707,,Loan Management System
LN00002177,CUST00003412,Car Loan,888558.44,13.24,40,27595.6,Closed,2022-04-04,2026-08-03 11:22:39.778707,,Loan Management System
LN00002178,CUST00000290,Personal Loan,269578.0,15.86,58,6683.96,Active,2016-12-18,2026-08-03 11:22:39.779714,,Loan Management System
LN00002179,CUST00001163,Home Loan,6530340.88,7.52,324,47153.23,Defaulted,2014-02-26,2026-08-03 11:22:39.779714,,Loan Management System
LN00002180,CUST00003139,Education Loan,112471.07,7.27,178,1034.37,Closed,2019-01-25,2026-08-03 11:22:39.779714,,Loan Management System
LN00002181,CUST00001742,Education Loan,251369.65,14.41,133,3794.11,Closed,2012-09-30,2026-08-03 11:22:39.779714,,Loan Management System
LN00002182,CUST00002294,Home Loan,3812685.87,12.6,152,50318.22,Defaulted,2019-07-25,2026-08-03 11:22:39.779714,,Loan Management System
LN00002183,CUST00004263,Business Loan,17563261.92,14.18,74,357359.13,Closed,2019-02-09,2026-08-03 11:22:39.780707,,Loan Management System
LN00002184,CUST00003613,Personal Loan,567835.41,12.03,18,34635.68,Active,2022-04-30,2026-08-03 11:22:39.780707,,Loan Management System
LN00002185,CUST00001677,Gold Loan,2244625.53,15.29,29,93066.23,Written Off,2016-09-26,2026-08-03 11:22:39.780707,,Loan Management System
LN00002186,CUST00002518,Personal Loan,1010506.38,7.83,41,28169.94,Written Off,2025-02-18,2026-08-03 11:22:39.780707,,Loan Management System
LN00002187,CUST00004836,Car Loan,1173220.01,11.08,28,47742.28,Closed,2016-04-04,2026-08-03 11:22:39.780707,,Loan Management System
LN00002188,CUST00000653,Personal Loan,1216845.9,12.13,38,38724.78,Closed,2021-08-24,2026-08-03 11:22:39.780707,,Loan Management System
LN00002189,CUST00004240,Home Loan,3045276.72,8.97,269,26312.77,Active,2012-07-17,2026-08-03 11:22:39.782323,,Loan Management System
LN00002190,CUST00000100,Education Loan,1120260.49,10.15,136,13895.1,Closed,2017-07-28,2026-08-03 11:22:39.782323,,Loan Management System
LN00002191,CUST00003278,Personal Loan,428014.11,7.13,43,11308.84,Closed,2020-03-20,2026-08-03 11:22:39.782323,,Loan Management System
LN00002192,CUST00001474,Personal Loan,1236860.65,10.05,38,38137.55,Active,2012-11-06,2026-08-03 11:22:39.782323,,Loan Management System
LN00002193,CUST00003262,Business Loan,10952255.41,15.46,26,498405.4,Pending,2016-11-12,2026-08-03 11:22:39.783223,,Loan Management System
LN00002194,CUST00002486,Car Loan,1123115.69,13.46,14,87134.3,Written Off,2019-06-11,2026-08-03 11:22:39.783223,,Loan Management System
LN00002195,CUST00001015,Home Loan,4102287.22,15.47,230,55818.14,Pending,2019-04-11,2026-08-03 11:22:39.783223,,Loan Management System
LN00002196,CUST00000934,Education Loan,2256287.34,14.03,168,30741.17,Active,2012-03-23,2026-08-03 11:22:39.783223,,Loan Management System
LN00002197,CUST00004482,Car Loan,2958608.43,16.14,62,70652.29,Defaulted,2012-07-21,2026-08-03 11:22:39.784224,,Loan Management System
LN00002198,CUST00002294,Home Loan,8112211.25,16.97,229,119515.75,Active,2017-11-10,2026-08-03 11:22:39.784224,,Loan Management System
LN00002199,CUST00004484,Car Loan,896370.49,6.66,14,66723.52,Closed,2025-09-25,2026-08-03 11:22:39.784224,,Loan Management System
LN00002200,CUST00004568,Car Loan,1604198.1,15.6,17,105785.22,Active,2016-06-20,2026-08-03 11:22:39.784224,,Loan Management System
LN00002201,CUST00004156,Personal Loan,383507.6,15.38,27,16893.03,Active,2012-11-21,2026-08-03 11:22:39.785223,,Loan Management System
LN00002202,CUST00001764,Education Loan,3270683.78,10.85,138,41578.98,Active,2022-07-21,2026-08-03 11:22:39.785223,,Loan Management System
LN00002203,CUST00001876,Education Loan,1152994.78,7.48,54,25212.33,Active,2026-04-16,2026-08-03 11:22:39.785223,,Loan Management System
LN00002204,CUST00004883,Education Loan,2957291.44,6.73,174,26660.5,Closed,2026-02-19,2026-08-03 11:22:39.785223,,Loan Management System
LN00002205,CUST00000204,Home Loan,7490797.28,15.62,159,111808.54,Closed,2013-02-14,2026-08-03 11:22:39.786223,,Loan Management System
LN00002206,CUST00004864,Business Loan,15803049.28,11.39,107,235815.45,Active,2022-01-18,2026-08-03 11:22:39.786223,,Loan Management System
LN00002207,CUST00003651,Personal Loan,343866.71,9.54,53,7976.01,Closed,2021-09-10,2026-08-03 11:22:39.786223,,Loan Management System
LN00002208,CUST00003743,Personal Loan,672825.13,9.06,38,20433.43,Closed,2020-03-18,2026-08-03 11:22:39.786223,,Loan Management System
LN00002209,CUST00000679,Personal Loan,1366115.35,12.63,27,58390.12,Active,2018-02-16,2026-08-03 11:22:39.787223,,Loan Management System
LN00002210,CUST00001364,Gold Loan,1825704.7,17.44,9,217880.46,Active,2019-06-17,2026-08-03 11:22:39.787223,,Loan Management System
LN00002211,CUST00004192,Car Loan,269697.24,15.37,69,5910.42,Active,2021-06-17,2026-08-03 11:22:39.787223,,Loan Management System
LN00002212,CUST00003852,Car Loan,1999891.98,10.32,22,100163.9,Active,2021-01-06,2026-08-03 11:22:39.787223,,Loan Management System
LN00002213,CUST00002373,Home Loan,8715863.29,12.13,187,103952.84,Active,2025-01-21,2026-08-03 11:22:39.788223,,Loan Management System
LN00002214,CUST00001535,Personal Loan,1265202.07,12.52,48,33641.56,Closed,2024-02-27,2026-08-03 11:22:39.788223,,Loan Management System
LN00002215,CUST00003899,Home Loan,5187468.55,11.24,232,54902.23,Closed,2012-04-13,2026-08-03 11:22:39.788223,,Loan Management System
LN00002216,CUST00002990,Home Loan,7045477.21,13.39,62,158049.5,Active,2019-03-28,2026-08-03 11:22:39.788223,,Loan Management System
LN00002217,CUST00002934,Home Loan,5842890.21,12.12,315,61612.71,Active,2025-05-13,2026-08-03 11:22:39.788223,,Loan Management System
LN00002218,CUST00001493,Car Loan,1101146.28,14.65,77,22141.1,Closed,2021-04-24,2026-08-03 11:22:39.789226,,Loan Management System
LN00002219,CUST00001593,Education Loan,2958970.33,17.09,144,48465.76,Closed,2022-09-04,2026-08-03 11:22:39.789226,,Loan Management System
LN00002220,CUST00003193,Personal Loan,1147485.72,8.36,59,23785.77,Active,2014-10-15,2026-08-03 11:22:39.789226,,Loan Management System
LN00002221,CUST00002012,Home Loan,8762617.15,7.81,277,68365.02,Active,2017-01-20,2026-08-03 11:22:39.789226,,Loan Management System
LN00002222,CUST00001711,Car Loan,1668849.47,8.11,82,26576.34,Active,2021-11-17,2026-08-03 11:22:39.790223,,Loan Management System
LN00002223,CUST00002228,Home Loan,1617041.14,17.95,198,25538.6,Active,2019-09-05,2026-08-03 11:22:39.790223,,Loan Management System
LN00002224,CUST00000121,Car Loan,1240569.08,13.98,30,49236.69,Active,2020-02-12,2026-08-03 11:22:39.790223,,Loan Management System
LN00002225,CUST00004929,Car Loan,2447878.44,17.45,59,62085.16,Active,2014-02-25,2026-08-03 11:22:39.790223,,Loan Management System
LN00002226,CUST00004951,Personal Loan,721176.24,17.27,59,18221.21,Closed,2012-08-21,2026-08-03 11:22:39.791223,,Loan Management System
LN00002227,CUST00001550,Business Loan,3139115.31,12.53,118,46397.21,Active,2019-04-02,2026-08-03 11:22:39.791223,,Loan Management System
LN00002228,CUST00003917,Personal Loan,309877.38,11.91,12,27519.18,Active,2013-05-07,2026-08-03 11:22:39.791223,,Loan Management System
LN00002229,CUST00001420,Home Loan,7093429.13,12.68,229,82374.05,Active,2025-05-20,2026-08-03 11:22:39.791223,,Loan Management System
LN00002230,CUST00002150,Car Loan,1864472.49,7.27,83,28649.23,Defaulted,2025-10-31,2026-08-03 11:22:39.792223,,Loan Management System
LN00002231,CUST00001239,Personal Loan,70487.76,8.72,30,2623.49,Closed,2017-06-06,2026-08-03 11:22:39.792223,,Loan Management System
LN00002232,CUST00001971,Business Loan,11897133.51,10.02,91,187158.6,Closed,2023-09-27,2026-08-03 11:22:39.792733,,Loan Management System
LN00002233,CUST00003267,Gold Loan,1413752.93,13.88,15,103205.39,Active,2013-01-08,2026-08-03 11:22:39.792733,,Loan Management System
LN00002234,CUST00004142,Home Loan,7441251.74,9.72,194,76206.99,Closed,2020-03-03,2026-08-03 11:22:39.792733,,Loan Management System
LN00002235,CUST00002272,Home Loan,5462019.11,13.92,256,66849.54,Active,2022-07-30,2026-08-03 11:22:39.792733,,Loan Management System
LN00002236,CUST00001221,Education Loan,2409462.9,9.69,157,27131.84,Active,2014-07-10,2026-08-03 11:22:39.793742,,Loan Management System
LN00002237,CUST00001912,Home Loan,2702394.85,8.99,135,31887.21,Active,2012-04-02,2026-08-03 11:22:39.793742,,Loan Management System
LN00002238,CUST00002703,Personal Loan,50357.96,7.39,15,3524.96,Active,2015-10-20,2026-08-03 11:22:39.793742,,Loan Management System
LN00002239,CUST00003801,Business Loan,8795411.9,11.92,50,224048.01,Active,2023-08-17,2026-08-03 11:22:39.793742,,Loan Management System
LN00002240,CUST00000383,Home Loan,5821378.78,10.84,257,58374.12,Closed,2019-01-13,2026-08-03 11:22:39.794741,,Loan Management System
LN00002241,CUST00000214,Personal Loan,1266041.67,10.15,17,80269.59,Defaulted,2019-01-23,2026-08-03 11:22:39.794741,,Loan Management System
LN00002242,CUST00004339,Business Loan,19129522.4,17.37,118,339110.01,Active,2020-07-02,2026-08-03 11:22:39.794741,,Loan Management System
LN00002243,CUST00003958,Home Loan,4653810.8,11.58,188,53744.42,Closed,2020-06-24,2026-08-03 11:22:39.795742,,Loan Management System
LN00002244,CUST00002465,Car Loan,1419157.44,10.5,15,101367.82,Defaulted,2021-12-17,2026-08-03 11:22:39.795742,,Loan Management System
LN00002245,CUST00002663,Business Loan,15529523.27,10.48,66,310584.92,Active,2014-04-15,2026-08-03 11:22:39.795742,,Loan Management System
LN00002246,CUST00001959,Car Loan,2994120.32,17.3,60,74895.43,Active,2017-10-11,2026-08-03 11:22:39.795742,,Loan Management System
LN00002247,CUST00004360,Gold Loan,2488710.09,8.75,26,105427.08,Active,2017-12-05,2026-08-03 11:22:39.796742,,Loan Management System
LN00002248,CUST00000899,Home Loan,3448711.63,7.58,248,27568.12,Pending,2016-05-25,2026-08-03 11:22:39.796742,,Loan Management System
LN00002249,CUST00003943,Car Loan,236384.61,9.64,47,6058.48,Closed,2018-03-06,2026-08-03 11:22:39.796742,,Loan Management System
LN00002250,CUST00001898,Personal Loan,1493819.88,14.6,29,61441.24,Closed,2018-07-17,2026-08-03 11:22:39.796742,,Loan Management System
LN00002251,CUST00003069,Gold Loan,2062731.13,16.43,33,78107.7,Written Off,2024-10-05,2026-08-03 11:22:39.797742,,Loan Management System
LN00002252,CUST00003005,Car Loan,1572841.36,11.94,81,28373.97,Closed,2017-05-05,2026-08-03 11:22:39.797742,,Loan Management System
LN00002253,CUST00003787,Home Loan,773951.22,16.78,138,12689.64,Closed,2023-02-19,2026-08-03 11:22:39.797742,,Loan Management System
LN00002254,CUST00004720,Home Loan,8583959.56,7.45,121,101102.97,Active,2021-10-04,2026-08-03 11:22:39.797742,,Loan Management System
LN00002255,CUST00004304,Car Loan,374511.32,7.62,81,5928.5,Active,2012-06-23,2026-08-03 11:22:39.798742,,Loan Management System
LN00002256,CUST00000263,Business Loan,13274551.85,14.98,54,339394.25,Closed,2025-01-05,2026-08-03 11:22:39.798742,,Loan Management System
LN00002257,CUST00002197,Business Loan,6671365.57,14.66,87,124945.69,Closed,2022-04-27,2026-08-03 11:22:39.798742,,Loan Management System
LN00002258,CUST00004996,Personal Loan,70548.26,14.14,38,2313.83,Closed,2022-08-07,2026-08-03 11:22:39.798742,,Loan Management System
LN00002259,CUST00003284,Car Loan,381873.72,15.99,76,8021.85,Active,2017-04-12,2026-08-03 11:22:39.799742,,Loan Management System
LN00002260,CUST00000140,Personal Loan,300248.58,7.01,50,6941.98,Active,2012-09-15,2026-08-03 11:22:39.799742,,Loan Management System
LN00002261,CUST00000188,Car Loan,684311.0,15.09,12,61793.82,Active,2017-03-12,2026-08-03 11:22:39.799742,,Loan Management System
LN00002262,CUST00002527,Car Loan,529600.8,11.86,23,25855.41,Closed,2013-03-12,2026-08-03 11:22:39.799742,,Loan Management System
LN00002263,CUST00004695,Personal Loan,218579.45,7.54,58,4508.63,Active,2021-01-29,2026-08-03 11:22:39.800742,,Loan Management System
LN00002264,CUST00002041,Personal Loan,958606.17,6.73,22,46438.28,Closed,2023-02-16,2026-08-03 11:22:39.800742,,Loan Management System
LN00002265,CUST00002564,Home Loan,4058030.81,7.43,186,36800.55,Active,2018-03-01,2026-08-03 11:22:39.800742,,Loan Management System
LN00002266,CUST00000593,Car Loan,2839440.77,16.44,28,122783.94,Active,2016-06-02,2026-08-03 11:22:39.800742,,Loan Management System
LN00002267,CUST00004284,Personal Loan,466261.01,9.71,48,11760.75,Active,2015-11-15,2026-08-03 11:22:39.800742,,Loan Management System
LN00002268,CUST00002339,Home Loan,2288330.27,16.66,150,36367.03,Written Off,2023-11-25,2026-08-03 11:22:39.802327,,Loan Management System
LN00002269,CUST00003215,Personal Loan,687417.57,7.56,34,22524.15,Closed,2026-01-27,2026-08-03 11:22:39.802708,,Loan Management System
LN00002270,CUST00001218,Personal Loan,980647.57,11.67,52,24116.83,Closed,2022-10-03,2026-08-03 11:22:39.802708,,Loan Management System
LN00002271,CUST00001385,Home Loan,9521818.72,13.23,139,134212.04,Active,2021-11-03,2026-08-03 11:22:39.802708,,Loan Management System
LN00002272,CUST00001503,Home Loan,7170780.94,10.49,207,75073.55,Active,2026-06-11,2026-08-03 11:22:39.802708,,Loan Management System
LN00002273,CUST00002853,Car Loan,1610542.71,16.04,46,47098.06,Active,2014-02-22,2026-08-03 11:22:39.803738,,Loan Management System
LN00002274,CUST00003054,Education Loan,1107034.01,11.88,44,31158.66,Pending,2017-04-04,2026-08-03 11:22:39.803738,,Loan Management System
LN00002275,CUST00003724,Car Loan,1967118.26,11.96,71,38787.55,Closed,2012-12-21,2026-08-03 11:22:39.803738,,Loan Management System
LN00002276,CUST00000814,Personal Loan,597969.73,13.27,14,46338.94,Active,2021-07-02,2026-08-03 11:22:39.803738,,Loan Management System
LN00002277,CUST00003012,Home Loan,3909399.4,16.86,141,63856.74,Active,2022-11-16,2026-08-03 11:22:39.804736,,Loan Management System
LN00002278,CUST00003640,Personal Loan,989427.9,7.65,34,32460.76,Active,2013-12-28,2026-08-03 11:22:39.804736,,Loan Management System
LN00002279,CUST00000494,Personal Loan,319933.05,6.75,51,7233.48,Active,2017-07-15,2026-08-03 11:22:39.804736,,Loan Management System
LN00002280,CUST00002989,Car Loan,1417911.74,11.09,43,40109.59,Active,2016-11-11,2026-08-03 11:22:39.804736,,Loan Management System
LN00002281,CUST00004215,Personal Loan,539923.48,14.3,31,20933.96,Active,2022-09-30,2026-08-03 11:22:39.805737,,Loan Management System
LN00002282,CUST00003383,Gold Loan,604900.04,17.25,35,22114.98,Active,2023-06-21,2026-08-03 11:22:39.805737,,Loan Management System
LN00002283,CUST00000853,Personal Loan,440573.42,13.14,49,11666.09,Active,2022-11-07,2026-08-03 11:22:39.805737,,Loan Management System
LN00002284,CUST00003773,Car Loan,2782590.07,16.7,79,58284.69,Active,2018-04-03,2026-08-03 11:22:39.805737,,Loan Management System
LN00002285,CUST00002890,Gold Loan,1885828.98,7.99,24,85282.34,Closed,2013-10-12,2026-08-03 11:22:39.806736,,Loan Management System
LN00002286,CUST00001055,Home Loan,1358787.17,15.62,132,21605.95,Closed,2021-09-16,2026-08-03 11:22:39.806736,,Loan Management System
LN00002287,CUST00001491,Personal Loan,289746.02,6.51,21,14635.64,Active,2023-08-24,2026-08-03 11:22:39.806736,,Loan Management System
LN00002288,CUST00001492,Home Loan,3421504.15,8.62,164,35577.34,Active,2013-01-10,2026-08-03 11:22:39.806736,,Loan Management System
LN00002289,CUST00000368,Education Loan,701137.95,12.89,131,9997.63,Active,2016-11-07,2026-08-03 11:22:39.807736,,Loan Management System
LN00002290,CUST00000343,Home Loan,1449178.0,12.82,261,16513.12,Closed,2021-02-04,2026-08-03 11:22:39.807736,,Loan Management System
LN00002291,CUST00003001,Business Loan,13534518.58,16.06,102,244013.9,Active,2017-12-29,2026-08-03 11:22:39.807736,,Loan Management System
LN00002292,CUST00001098,Business Loan,8057691.32,10.16,29,314525.54,Active,2022-07-14,2026-08-03 11:22:39.807736,,Loan Management System
LN00002293,CUST00002093,Personal Loan,460632.17,14.26,39,14827.46,Closed,2025-01-20,2026-08-03 11:22:39.808737,,Loan Management System
LN00002294,CUST00002021,Car Loan,1171228.12,14.2,15,85676.42,Active,2017-03-05,2026-08-03 11:22:39.808737,,Loan Management System
LN00002295,CUST00000199,Car Loan,2349962.99,10.75,55,54300.66,Active,2025-06-02,2026-08-03 11:22:39.808737,,Loan Management System
LN00002296,CUST00001762,Home Loan,6192116.82,11.08,99,95698.46,Closed,2013-10-05,2026-08-03 11:22:39.808737,,Loan Management System
LN00002297,CUST00001665,Home Loan,2285720.22,8.93,282,19408.25,Active,2022-12-26,2026-08-03 11:22:39.809737,,Loan Management System
LN00002298,CUST00002647,Personal Loan,310819.69,8.23,31,11164.25,Active,2023-07-18,2026-08-03 11:22:39.809737,,Loan Management System
LN00002299,CUST00001363,Business Loan,1179119.88,17.52,65,28211.99,Active,2025-09-08,2026-08-03 11:22:39.809737,,Loan Management System
LN00002300,CUST00004292,Personal Loan,800155.43,7.72,17,49839.8,Active,2024-02-26,2026-08-03 11:22:39.809737,,Loan Management System
LN00002301,CUST00002466,Education Loan,2657887.55,11.15,39,81555.92,Active,2023-04-01,2026-08-03 11:22:39.810736,,Loan Management System
LN00002302,CUST00004675,Home Loan,5316219.09,14.39,65,118228.22,Active,2020-07-16,2026-08-03 11:22:39.810736,,Loan Management System
LN00002303,CUST00003098,Gold Loan,1019215.89,15.37,22,53455.49,Active,2013-03-05,2026-08-03 11:22:39.810736,,Loan Management System
LN00002304,CUST00002327,Education Loan,552237.84,15.78,151,8435.08,Active,2022-07-30,2026-08-03 11:22:39.810736,,Loan Management System
LN00002305,CUST00000308,Education Loan,2876891.56,16.21,129,47227.0,Active,2022-12-29,2026-08-03 11:22:39.810736,,Loan Management System
LN00002306,CUST00002887,Home Loan,4528618.68,15.24,100,80223.69,Active,2018-10-15,2026-08-03 11:22:39.810736,,Loan Management System
LN00002307,CUST00002868,Personal Loan,1404556.76,13.29,24,66966.67,Active,2020-03-27,2026-08-03 11:22:39.812366,,Loan Management System
