merchant_id,merchant_name,merchant_category,merchant_type,merchant_city,merchant_state,merchant_country,merchant_status,accepts_upi,accepts_cards,average_ticket_size,onboarding_date,created_at,updated_at,source_system
MER00000456,Sri Sanghvi Dhaba,Restaurant,Local,KAMRUP METRO,ASSAM,India,Active,Yes,Yes,2078.16,2016-10-12,2026-08-03 11:19:40.719504,,Enterprise System
MER00000457,Om Bhasin Digital,E-Commerce,Local,Tirupathur,TAMIL NADU,India,Active,Yes,No,42638.0,2021-12-16,2026-08-03 11:19:40.720503,,Enterprise System
MER00000458,Sri Chaudhary Marketplace,E-Commerce,Local,THIRUVALLUR,TAMIL NADU,India,Active,Yes,Yes,27659.63,2024-07-24,2026-08-03 11:19:40.720503,,Enterprise System
MER00000459,Royal Johal Hospital,Healthcare,Local,GUNTUR,ANDHRA PRADESH,India,Active,Yes,No,45259.74,2022-03-24,2026-08-03 11:19:40.721504,,Enterprise System
MER00000460,Sai Kakar Store,Retail,Local,CHAMARAJANAGARA,KARNATAKA,India,Active,Yes,Yes,2726.94,2016-02-02,2026-08-03 11:19:40.721504,,Enterprise System
MER00000461,National Bumb Arcade,Entertainment,Local,GANJAM,ODISHA,India,Active,Yes,Yes,6654.89,2014-04-04,2026-08-03 11:19:40.722503,,Enterprise System
MER00000462,Sai Khatri Marketplace,E-Commerce,Local,KOHIMA,NAGALAND,India,Active,Yes,Yes,35880.9,2014-07-18,2026-08-03 11:19:40.723013,,Enterprise System
MER00000463,Royal Borde Store,Retail,Local,VADODARA,GUJARAT,India,Active,No,Yes,13288.63,2014-04-01,2026-08-03 11:19:40.723013,,Enterprise System
MER00000464,Shree Agate Electricity,Utilities,Local,VIZIANAGARAM,ANDHRA PRADESH,India,Active,Yes,Yes,4038.05,2018-07-15,2026-08-03 11:19:40.724022,,Enterprise System
MER00000465,Sri Seshadri Mart,Grocery,Local,MAHABUBABAD,TELANGANA,India,Active,Yes,Yes,3822.17,2023-04-25,2026-08-03 11:19:40.724022,,Enterprise System
MER00000466,Sri Singhal Outlet,Retail,Local,NALANDA,BIHAR,India,Active,Yes,No,606.27,2016-07-16,2026-08-03 11:19:40.725022,,Enterprise System
MER00000467,Om Bali Water Supply,Utilities,Regional,MAYILADUTHURAI,TAMIL NADU,India,Active,Yes,No,2904.88,2015-07-11,2026-08-03 11:19:40.725022,,Enterprise System
MER00000468,New Mani Travels,Travel,Local,DHENKANAL,ODISHA,India,Active,Yes,Yes,29465.04,2023-08-12,2026-08-03 11:19:40.726022,,Enterprise System
MER00000469,Royal Mandal Telecom,Telecom,Local,CUDDALORE,TAMIL NADU,India,Active,Yes,Yes,863.26,2023-07-19,2026-08-03 11:19:40.726022,,Enterprise System
MER00000470,Om Setty Multiplex,Entertainment,Regional,BAGHPAT,UTTAR PRADESH,India,Active,Yes,Yes,4562.58,2012-10-18,2026-08-03 11:19:40.727022,,Enterprise System
MER00000471,Royal Kaur Provision Store,Grocery,Regional,KARUR,TAMIL NADU,India,Active,Yes,Yes,3595.42,2016-02-01,2026-08-03 11:19:40.727022,,Enterprise System
MER00000472,New Hora Networks,Telecom,Local,KOLHAPUR,MAHARASHTRA,India,Active,Yes,Yes,2898.95,2018-10-26,2026-08-03 11:19:40.728022,,Enterprise System
MER00000473,Prime Contractor Transport,Travel,Regional,JAISALMER,RAJASTHAN,India,Active,Yes,No,60814.55,2020-11-06,2026-08-03 11:19:40.728022,,Enterprise System
MER00000474,Shree Kar Dhaba,Restaurant,Local,BOTAD,GUJARAT,India,Active,Yes,Yes,1014.44,2022-08-09,2026-08-03 11:19:40.729022,,Enterprise System
MER00000475,National Dixit Fuel Station,Fuel,Regional,CHURU,RAJASTHAN,India,Active,Yes,Yes,677.69,2016-02-08,2026-08-03 11:19:40.729022,,Enterprise System
MER00000476,Sri Dhar Digital,E-Commerce,Regional,KALLAKURICHI,TAMIL NADU,India,Active,Yes,Yes,28195.15,2012-10-19,2026-08-03 11:19:40.730022,,Enterprise System
MER00000477,National Bhasin Supermarket,Grocery,National,MADHUBANI,BIHAR,India,Active,No,No,1666.37,2014-05-30,2026-08-03 11:19:40.730022,,Enterprise System
MER00000478,Shree Mohanty Transport,Travel,Local,KHAMMAM,TELANGANA,India,Active,Yes,No,62418.78,2021-09-16,2026-08-03 11:19:40.731022,,Enterprise System
MER00000479,Modern Mani Authority,Government,Local,NARSINGHPUR,MADHYA PRADESH,India,Active,Yes,No,15414.71,2019-01-21,2026-08-03 11:19:40.731022,,Enterprise System
MER00000480,Sri Dash Fresh,Grocery,National,CHANDIGARH,CHANDIGARH,India,Active,Yes,Yes,1503.69,2019-07-24,2026-08-03 11:19:40.731022,,Enterprise System
MER00000481,New Modi Provision Store,Grocery,Regional,DHANBAD,JHARKHAND,India,Active,Yes,No,343.71,2023-06-28,2026-08-03 11:19:40.732649,,Enterprise System
MER00000482,Shree Rau Authority,Government,Local,BIJAPUR,CHHATTISGARH,India,Active,Yes,Yes,18546.19,2016-03-20,2026-08-03 11:19:40.732649,,Enterprise System
MER00000483,Modern Tella Digital,E-Commerce,Local,SITAMARHI,BIHAR,India,Active,Yes,Yes,20971.78,2020-10-09,2026-08-03 11:19:40.733542,,Enterprise System
MER00000484,Sri Tak Kitchen,Restaurant,Local,THENI,TAMIL NADU,India,Active,Yes,Yes,1287.62,2019-01-13,2026-08-03 11:19:40.733542,,Enterprise System
MER00000485,Om Buch Water Supply,Utilities,National,24 PARAGANAS NORTH,WEST BENGAL,India,Active,No,Yes,10133.4,2021-10-05,2026-08-03 11:19:40.734540,,Enterprise System
MER00000486,Royal Baral Restaurant,Restaurant,Local,MEERUT,UTTAR PRADESH,India,Active,Yes,No,2082.91,2018-12-08,2026-08-03 11:19:40.734540,,Enterprise System
MER00000487,National Naidu Restaurant,Restaurant,National,BANAS KANTHA,GUJARAT,India,Active,Yes,Yes,2366.4,2021-11-09,2026-08-03 11:19:40.735539,,Enterprise System
MER00000488,Royal Krishna Fashion,Retail,Local,ALAPPUZHA,KERALA,India,Inactive,Yes,No,13680.38,2012-01-10,2026-08-03 11:19:40.735539,,Enterprise System
MER00000489,Sri Chand Traders,Retail,Local,EAST KHASI HILLS,MEGHALAYA,India,Active,Yes,Yes,3046.21,2015-06-25,2026-08-03 11:19:40.736539,,Enterprise System
MER00000490,Prime Bail Restaurant,Restaurant,Regional,GORAKHPUR,UTTAR PRADESH,India,Active,Yes,Yes,665.72,2024-08-06,2026-08-03 11:19:40.736539,,Enterprise System
MER00000491,National Luthra Mart,Retail,Local,GONDA,UTTAR PRADESH,India,Active,Yes,Yes,11552.58,2021-05-22,2026-08-03 11:19:40.737539,,Enterprise System
MER00000492,Modern Baria Restaurant,Restaurant,Local,MANSA,PUNJAB,India,Active,Yes,Yes,550.38,2024-07-26,2026-08-03 11:19:40.737539,,Enterprise System
MER00000493,Shree Gill Gas Services,Utilities,Regional,THIRUVARUR,TAMIL NADU,India,Active,Yes,Yes,10382.42,2019-08-04,2026-08-03 11:19:40.738539,,Enterprise System
MER00000494,National Venkataraman Multiplex,Entertainment,Local,KOTTAYAM,KERALA,India,Active,Yes,Yes,1992.97,2022-09-02,2026-08-03 11:19:40.738539,,Enterprise System
MER00000495,Om Sathe Water Supply,Utilities,National,SURAT,GUJARAT,India,Active,Yes,No,11986.75,2016-04-26,2026-08-03 11:19:40.739539,,Enterprise System
MER00000496,Modern Golla Electricity,Utilities,Local,THIRUVARUR,TAMIL NADU,India,Active,Yes,Yes,9070.83,2021-07-18,2026-08-03 11:19:40.739539,,Enterprise System
MER00000497,Sri Sarin Kitchen,Restaurant,Local,JALNA,MAHARASHTRA,India,Active,Yes,Yes,4551.73,2022-05-21,2026-08-03 11:19:40.740539,,Enterprise System
MER00000498,New Swamy Online,E-Commerce,Local,CHENNAI,TAMIL NADU,India,Active,Yes,Yes,33647.6,2013-02-19,2026-08-03 11:19:40.740539,,Enterprise System
MER00000499,Shree Singhal Transport,Travel,Local,PAKUR,JHARKHAND,India,Active,Yes,Yes,8266.98,2017-07-04,2026-08-03 11:19:40.741538,,Enterprise System
MER00000500,Sai Rege Water Supply,Utilities,Local,RAE BARELI,UTTAR PRADESH,India,Active,Yes,Yes,1326.19,2017-04-04,2026-08-03 11:19:40.741538,,Enterprise System
MER00000501,Sai Nagi Mart,Grocery,Local,PALGHAR,MAHARASHTRA,India,Active,Yes,Yes,2899.28,2022-12-27,2026-08-03 11:19:40.742539,,Enterprise System
MER00000502,Prime Cheema Online,E-Commerce,Local,ARWAL,BIHAR,India,Active,Yes,Yes,21975.37,2026-03-06,2026-08-03 11:19:40.743048,,Enterprise System
MER00000503,New Dyal Digital,E-Commerce,Regional,BIDAR,KARNATAKA,India,Active,Yes,Yes,15481.95,2017-03-13,2026-08-03 11:19:40.743048,,Enterprise System
MER00000504,New Sabharwal Transport,Travel,Local,ANAND,GUJARAT,India,Active,Yes,Yes,40857.73,2023-05-22,2026-08-03 11:19:40.744058,,Enterprise System
MER00000505,Sri Tandon Supermarket,Grocery,Regional,SHAHDOL,MADHYA PRADESH,India,Active,Yes,Yes,2957.67,2016-06-27,2026-08-03 11:19:40.744058,,Enterprise System
MER00000506,Royal Rattan Electricity,Utilities,Local,KHAMMAM,TELANGANA,India,Active,No,Yes,11695.4,2025-06-05,2026-08-03 11:19:40.745057,,Enterprise System
MER00000507,Royal Bansal Clinic,Healthcare,Regional,PRAYAGRAJ,UTTAR PRADESH,India,Active,Yes,Yes,40281.73,2019-04-29,2026-08-03 11:19:40.745057,,Enterprise System
MER00000508,Royal Chakrabarti Cafe,Restaurant,Regional,KRISHNA,ANDHRA PRADESH,India,Active,Yes,Yes,2937.61,2016-12-08,2026-08-03 11:19:40.746057,,Enterprise System
MER00000509,New Krishnan Digital,E-Commerce,Regional,CUDDALORE,TAMIL NADU,India,Active,Yes,Yes,11817.97,2017-01-31,2026-08-03 11:19:40.746057,,Enterprise System
MER00000510,Royal D’Alia Supermarket,Grocery,Local,CACHAR,ASSAM,India,Active,Yes,Yes,4601.82,2024-09-23,2026-08-03 11:19:40.747057,,Enterprise System
MER00000511,Shree Raval Digital,E-Commerce,Local,GANJAM,ODISHA,India,Active,Yes,No,41793.15,2026-04-20,2026-08-03 11:19:40.747057,,Enterprise System
MER00000512,Om Varkey Provision Store,Grocery,Local,DHANBAD,JHARKHAND,India,Active,Yes,Yes,4202.02,2025-08-14,2026-08-03 11:19:40.748057,,Enterprise System
MER00000513,Prime Agarwal Cafe,Restaurant,Local,UDAM SINGH NAGAR,UTTARAKHAND,India,Active,Yes,Yes,2540.02,2022-10-10,2026-08-03 11:19:40.748057,,Enterprise System
MER00000514,Om Shere Cinema,Entertainment,Local,VIZIANAGARAM,ANDHRA PRADESH,India,Active,Yes,Yes,1456.85,2018-08-13,2026-08-03 11:19:40.749057,,Enterprise System
MER00000515,Sri Bhagat Fresh,Grocery,Local,PANCH MAHALS,GUJARAT,India,Active,Yes,Yes,2473.25,2014-10-11,2026-08-03 11:19:40.749057,,Enterprise System
MER00000516,Prime Vasa Travels,Travel,Local,UDUPI,KARNATAKA,India,Active,Yes,Yes,38935.57,2017-09-28,2026-08-03 11:19:40.750057,,Enterprise System
MER00000517,New Tara Online,E-Commerce,Local,GUNTUR,ANDHRA PRADESH,India,Active,Yes,Yes,48471.41,2022-03-24,2026-08-03 11:19:40.750057,,Enterprise System
MER00000518,National Sathe Cinema,Entertainment,Local,BIKANER,RAJASTHAN,India,Active,Yes,Yes,1989.1,2024-07-07,2026-08-03 11:19:40.751057,,Enterprise System
MER00000519,New Behl Cafe,Restaurant,Local,KOLHAPUR,MAHARASHTRA,India,Active,Yes,Yes,4631.17,2015-01-18,2026-08-03 11:19:40.751057,,Enterprise System
MER00000520,Sri Loke Travels,Travel,Local,VIRUDHUNAGAR,TAMIL NADU,India,Active,Yes,Yes,68291.1,2020-12-05,2026-08-03 11:19:40.751057,,Enterprise System
MER00000521,New Deep Learning Centre,Education,Local,MIRZAPUR,UTTAR PRADESH,India,Active,Yes,Yes,197047.72,2016-06-26,2026-08-03 11:19:40.752639,,Enterprise System
MER00000522,Sri Sarma Restaurant,Restaurant,Local,Shahid Bhagat Singh Nagar,PUNJAB,India,Active,Yes,No,4510.6,2023-06-19,2026-08-03 11:19:40.752639,,Enterprise System
MER00000523,Prime Sundaram Gas Services,Utilities,Local,JODHPUR,RAJASTHAN,India,Active,Yes,Yes,14094.8,2013-08-26,2026-08-03 11:19:40.753573,,Enterprise System
MER00000524,Prime Balakrishnan Kitchen,Restaurant,Local,DINDIGUL,TAMIL NADU,India,Active,Yes,Yes,714.16,2022-04-21,2026-08-03 11:19:40.753573,,Enterprise System
MER00000525,Sai Khatri Traders,Retail,National,CHENNAI,TAMIL NADU,India,Active,Yes,Yes,6816.22,2023-08-30,2026-08-03 11:19:40.754573,,Enterprise System
MER00000526,Shree Dutt Mart,Retail,Local,NAINITAL,UTTARAKHAND,India,Active,Yes,Yes,20205.04,2016-11-14,2026-08-03 11:19:40.754573,,Enterprise System
MER00000527,Sri Atwal Cafe,Restaurant,Local,MORBI,GUJARAT,India,Active,Yes,Yes,2932.18,2020-12-24,2026-08-03 11:19:40.755573,,Enterprise System
MER00000528,Prime Reddy Cinema,Entertainment,Local,KARGIL,LADAKH,India,Active,Yes,Yes,4572.82,2013-03-04,2026-08-03 11:19:40.755573,,Enterprise System
MER00000529,National Kar Provision Store,Grocery,Local,HAMIRPUR,HIMACHAL PRADESH,India,Active,Yes,No,3347.52,2025-11-25,2026-08-03 11:19:40.756573,,Enterprise System
MER00000530,Sai Comar Gas Services,Utilities,National,BANKURA,WEST BENGAL,India,Active,Yes,Yes,12072.55,2019-06-09,2026-08-03 11:19:40.756573,,Enterprise System
MER00000531,Shree Dalal Cinema,Entertainment,Local,ANAND,GUJARAT,India,Active,Yes,No,3931.85,2022-08-09,2026-08-03 11:19:40.757573,,Enterprise System
MER00000532,Sri Dube Cinema,Entertainment,Local,JHARSUGUDA,ODISHA,India,Active,Yes,Yes,7466.27,2020-01-24,2026-08-03 11:19:40.757573,,Enterprise System
MER00000533,Om Manne Kitchen,Restaurant,Regional,SURAT,GUJARAT,India,Active,Yes,No,3291.38,2020-03-30,2026-08-03 11:19:40.758573,,Enterprise System
MER00000534,Royal Mahajan Kitchen,Restaurant,Local,LUDHIANA,PUNJAB,India,Active,Yes,Yes,3172.15,2018-08-27,2026-08-03 11:19:40.758573,,Enterprise System
MER00000535,Modern Subramanian Academy,Education,Local,SURENDRANAGAR,GUJARAT,India,Suspended,Yes,Yes,102861.25,2019-08-15,2026-08-03 11:19:40.759573,,Enterprise System
MER00000536,Prime Kohli Learning Centre,Education,Local,PRAKASAM,ANDHRA PRADESH,India,Active,Yes,No,139650.2,2019-05-11,2026-08-03 11:19:40.759573,,Enterprise System
MER00000537,Om Dhillon Gas Services,Utilities,Local,BENGALURU URBAN,KARNATAKA,India,Inactive,Yes,Yes,3159.52,2018-02-10,2026-08-03 11:19:40.760573,,Enterprise System
MER00000538,Shree Halder Municipality,Government,Local,SHEOHAR,BIHAR,India,Active,Yes,Yes,17658.33,2021-10-13,2026-08-03 11:19:40.760573,,Enterprise System
MER00000539,Om Trivedi Fashion,Retail,Regional,MALAPPURAM,KERALA,India,Active,Yes,Yes,24168.36,2024-04-13,2026-08-03 11:19:40.761573,,Enterprise System
MER00000540,Royal Deshpande Tours,Travel,National,BENGALURU URBAN,KARNATAKA,India,Active,Yes,Yes,3023.95,2026-04-14,2026-08-03 11:19:40.761573,,Enterprise System
MER00000541,Sri Boase Outlet,Retail,Local,WEST SINGHBHUM,JHARKHAND,India,Closed,Yes,Yes,8235.4,2016-04-14,2026-08-03 11:19:40.762573,,Enterprise System
MER00000542,Om Sachdeva Networks,Telecom,Local,JALPAIGURI,WEST BENGAL,India,Active,Yes,Yes,3433.75,2017-05-14,2026-08-03 11:19:40.763083,,Enterprise System
MER00000543,Sri Tripathi Digital,E-Commerce,National,KENDUJHAR,ODISHA,India,Active,Yes,No,13673.07,2016-02-18,2026-08-03 11:19:40.763083,,Enterprise System
MER00000544,Royal Agate Municipality,Government,Regional,JAIPUR,RAJASTHAN,India,Active,Yes,Yes,12231.17,2016-05-25,2026-08-03 11:19:40.764092,,Enterprise System
MER00000545,Modern Misra Online,E-Commerce,Regional,UDUPI,KARNATAKA,India,Active,Yes,No,24785.44,2025-10-31,2026-08-03 11:19:40.764092,,Enterprise System
MER00000546,Om Suri Store,Retail,Regional,KANNIYAKUMARI,TAMIL NADU,India,Active,Yes,No,22084.19,2026-04-22,2026-08-03 11:19:40.765092,,Enterprise System
MER00000547,National Dixit Tours,Travel,Local,KARAULI,RAJASTHAN,India,Active,Yes,Yes,56512.53,2019-03-08,2026-08-03 11:19:40.765092,,Enterprise System
MER00000548,Om Yohannan Outlet,Retail,Local,KHARGONE,MADHYA PRADESH,India,Active,Yes,Yes,17315.3,2019-10-29,2026-08-03 11:19:40.766091,,Enterprise System
MER00000549,Sri Pai Provision Store,Grocery,Local,SIKAR,RAJASTHAN,India,Active,Yes,Yes,2967.89,2017-03-29,2026-08-03 11:19:40.766091,,Enterprise System
MER00000550,National Purohit Fuel Station,Fuel,Local,HAILAKANDI,ASSAM,India,Active,Yes,Yes,2512.58,2019-05-02,2026-08-03 11:19:40.767093,,Enterprise System
MER00000551,Royal Nagy Dhaba,Restaurant,Regional,NEEMUCH,MADHYA PRADESH,India,Active,Yes,Yes,1104.47,2026-05-19,2026-08-03 11:19:40.767093,,Enterprise System
MER00000552,Royal Gulati Store,Retail,Regional,KARIMNAGAR,TELANGANA,India,Active,Yes,No,5303.55,2023-06-15,2026-08-03 11:19:40.768821,,Enterprise System
MER00000553,New Khare Marketplace,E-Commerce,Regional,AYODHYA,UTTAR PRADESH,India,Active,Yes,No,42514.68,2021-04-25,2026-08-03 11:19:40.768821,,Enterprise System
MER00000554,Modern Rajagopal Dhaba,Restaurant,Local,THIRUVARUR,TAMIL NADU,India,Active,Yes,Yes,3530.08,2015-07-24,2026-08-03 11:19:40.769830,,Enterprise System
MER00000555,National Roy Outlet,Retail,Regional,BAKSA,ASSAM,India,Active,Yes,Yes,9327.51,2012-04-30,2026-08-03 11:19:40.769830,,Enterprise System
MER00000556,National Nadkarni Tours,Travel,Local,HISAR,HARYANA,India,Active,Yes,No,15722.9,2024-04-03,2026-08-03 11:19:40.770830,,Enterprise System
MER00000557,Om Solanki Travels,Travel,National,DAMOH,MADHYA PRADESH,India,Active,Yes,Yes,58331.08,2023-08-02,2026-08-03 11:19:40.770830,,Enterprise System
MER00000558,Sri Raj Dhaba,Restaurant,Local,SHAJAPUR,MADHYA PRADESH,India,Active,No,No,3292.76,2018-02-26,2026-08-03 11:19:40.771829,,Enterprise System
MER00000559,Prime Doshi Authority,Government,Local,BANAS KANTHA,GUJARAT,India,Active,Yes,Yes,17837.65,2020-01-05,2026-08-03 11:19:40.771829,,Enterprise System
MER00000560,National Bansal Energy,Fuel,Local,DEORIA,UTTAR PRADESH,India,Active,Yes,Yes,5245.44,2013-09-25,2026-08-03 11:19:40.772830,,Enterprise System
MER00000561,Om Thakkar Medical Centre,Healthcare,Local,Mahisagar,GUJARAT,India,Active,Yes,Yes,66540.23,2021-08-17,2026-08-03 11:19:40.773339,,Enterprise System
MER00000562,Sri Narula Corporation,Government,Local,KAMRUP METRO,ASSAM,India,Active,Yes,No,27873.25,2026-05-20,2026-08-03 11:19:40.773339,,Enterprise System
MER00000563,Prime Chaudhry Mart,Retail,Regional,HOSHANGABAD,MADHYA PRADESH,India,Active,Yes,Yes,16543.4,2026-06-17,2026-08-03 11:19:40.774348,,Enterprise System
MER00000564,National Sarraf Online,E-Commerce,Local,24 PARAGANAS NORTH,WEST BENGAL,India,Active,Yes,Yes,41974.33,2013-04-13,2026-08-03 11:19:40.774348,,Enterprise System
MER00000565,Modern Vora Fashion,Retail,Regional,GUNA,MADHYA PRADESH,India,Active,Yes,No,13939.36,2019-05-12,2026-08-03 11:19:40.775348,,Enterprise System
MER00000566,Om Aurora Traders,Retail,Local,BAGALKOTE,KARNATAKA,India,Active,Yes,No,11156.95,2023-11-17,2026-08-03 11:19:40.775348,,Enterprise System
MER00000567,Om Dhawan Multiplex,Entertainment,National,JUNAGADH,GUJARAT,India,Active,Yes,Yes,2670.59,2018-07-24,2026-08-03 11:19:40.776348,,Enterprise System
MER00000568,New Dubey Kitchen,Restaurant,Local,THANJAVUR,TAMIL NADU,India,Active,Yes,Yes,1612.12,2012-11-09,2026-08-03 11:19:40.776348,,Enterprise System
MER00000569,Sai Singh Dhaba,Restaurant,Local,GHAZIABAD,UTTAR PRADESH,India,Active,Yes,Yes,4034.65,2024-11-18,2026-08-03 11:19:40.777348,,Enterprise System
MER00000570,Royal Lanka Dhaba,Restaurant,Regional,BAGESHWAR,UTTARAKHAND,India,Active,Yes,Yes,3318.46,2017-05-06,2026-08-03 11:19:40.777348,,Enterprise System
MER00000571,Royal Rao Marketplace,E-Commerce,Local,HAMIRPUR,HIMACHAL PRADESH,India,Active,Yes,Yes,30776.85,2022-08-22,2026-08-03 11:19:40.778348,,Enterprise System
MER00000572,National Buch Institute,Education,Local,NAGAUR,RAJASTHAN,India,Active,Yes,Yes,21773.67,2026-01-28,2026-08-03 11:19:40.778348,,Enterprise System
MER00000573,Sri Narasimhan Outlet,Retail,Local,AHMEDNAGAR,MAHARASHTRA,India,Active,Yes,Yes,975.19,2026-02-01,2026-08-03 11:19:40.779348,,Enterprise System
MER00000574,Om Walla Store,Retail,Local,PUNE,MAHARASHTRA,India,Active,Yes,Yes,18314.12,2018-01-19,2026-08-03 11:19:40.779348,,Enterprise System
MER00000575,New Nadig Supermarket,Grocery,Local,SURAT,GUJARAT,India,Active,Yes,Yes,4990.12,2022-04-01,2026-08-03 11:19:40.780348,,Enterprise System
MER00000576,Shree Sura Kitchen,Restaurant,Local,SURENDRANAGAR,GUJARAT,India,Active,Yes,Yes,2114.0,2026-06-05,2026-08-03 11:19:40.780348,,Enterprise System
MER00000577,New Banik Cafe,Restaurant,Regional,GUNTUR,ANDHRA PRADESH,India,Active,Yes,Yes,4879.34,2022-02-02,2026-08-03 11:19:40.781348,,Enterprise System
MER00000578,Prime Biswas Water Supply,Utilities,Local,SIVAGANGA,TAMIL NADU,India,Closed,Yes,Yes,1681.22,2015-07-31,2026-08-03 11:19:40.781348,,Enterprise System
MER00000579,Royal Mani Institute,Education,Local,PURBA BARDHAMAN,WEST BENGAL,India,Inactive,Yes,Yes,183418.08,2015-06-16,2026-08-03 11:19:40.782348,,Enterprise System
MER00000580,Om Chana Gas Services,Utilities,Local,DHANBAD,JHARKHAND,India,Active,Yes,Yes,1065.69,2018-12-20,2026-08-03 11:19:40.782858,,Enterprise System
MER00000581,Sri Chaudhari Academy,Education,Local,ERNAKULAM,KERALA,India,Active,Yes,Yes,34314.15,2024-07-09,2026-08-03 11:19:40.782858,,Enterprise System
MER00000582,Shree Chaudhry Online,E-Commerce,Local,SONITPUR,ASSAM,India,Active,Yes,Yes,38608.61,2019-02-18,2026-08-03 11:19:40.783865,,Enterprise System
MER00000583,Sai Ganesan Supermarket,Grocery,Local,KURNOOL,ANDHRA PRADESH,India,Active,No,Yes,441.25,2023-05-24,2026-08-03 11:19:40.783865,,Enterprise System
MER00000584,New Mistry Clinic,Healthcare,Local,JAJAPUR,ODISHA,India,Active,Yes,Yes,56276.69,2012-01-29,2026-08-03 11:19:40.784866,,Enterprise System
MER00000585,Modern Batra Multiplex,Entertainment,Regional,KANCHIPURAM,TAMIL NADU,India,Active,Yes,Yes,2230.36,2017-02-07,2026-08-03 11:19:40.784866,,Enterprise System
MER00000586,Sai Bhalla Mart,Retail,Local,RAMGARH,JHARKHAND,India,Active,Yes,Yes,9017.78,2016-07-29,2026-08-03 11:19:40.785866,,Enterprise System
MER00000587,National Parmer Gas Services,Utilities,National,GHAZIPUR,UTTAR PRADESH,India,Active,Yes,Yes,4646.39,2017-12-18,2026-08-03 11:19:40.785866,,Enterprise System
MER00000588,Modern Sankar Mart,Grocery,Local,SONIPAT,HARYANA,India,Active,Yes,Yes,240.79,2014-01-23,2026-08-03 11:19:40.786866,,Enterprise System
MER00000589,Royal Konda Marketplace,E-Commerce,Regional,BILASPUR,HIMACHAL PRADESH,India,Active,Yes,Yes,26346.27,2020-08-15,2026-08-03 11:19:40.786866,,Enterprise System
MER00000590,Om Sabharwal Cafe,Restaurant,Local,MADHUBANI,BIHAR,India,Active,Yes,Yes,2735.2,2021-03-19,2026-08-03 11:19:40.787865,,Enterprise System
MER00000591,New Gole Traders,Retail,Regional,JANJGIR-CHAMPA,CHHATTISGARH,India,Active,Yes,Yes,14489.8,2014-06-24,2026-08-03 11:19:40.787865,,Enterprise System
MER00000592,Sai Gill Digital,E-Commerce,Local,SURAT,GUJARAT,India,Active,Yes,Yes,35976.91,2012-12-05,2026-08-03 11:19:40.788866,,Enterprise System
MER00000593,Royal Raja Outlet,Retail,National,MYSURU,KARNATAKA,India,Active,Yes,Yes,9342.69,2022-02-16,2026-08-03 11:19:40.788866,,Enterprise System
MER00000594,Prime Khosla Water Supply,Utilities,Regional,JAUNPUR,UTTAR PRADESH,India,Active,Yes,Yes,11094.21,2020-01-20,2026-08-03 11:19:40.789866,,Enterprise System
MER00000595,Sri Dhar Online,E-Commerce,National,BARAMULLA,JAMMU AND KASHMIR,India,Active,Yes,Yes,9716.18,2015-07-15,2026-08-03 11:19:40.789866,,Enterprise System
MER00000596,Royal Shenoy Cafe,Restaurant,Local,DOHAD,GUJARAT,India,Active,Yes,Yes,2988.68,2022-06-09,2026-08-03 11:19:40.790866,,Enterprise System
MER00000597,Prime Kumar Academy,Education,Local,PAPUM PARE,ARUNACHAL PRADESH,India,Active,Yes,Yes,43753.23,2019-05-28,2026-08-03 11:19:40.790866,,Enterprise System
MER00000598,Sai Kumer Services,Other,National,GUNTUR,ANDHRA PRADESH,India,Active,No,No,10602.41,2022-12-06,2026-08-03 11:19:40.790866,,Enterprise System
MER00000599,Modern Andra Arcade,Entertainment,Local,NABARANGPUR,ODISHA,India,Active,Yes,Yes,6033.25,2025-04-10,2026-08-03 11:19:40.792489,,Enterprise System
MER00000600,Sai Shroff Medical Centre,Healthcare,National,SABAR KANTHA,GUJARAT,India,Active,Yes,Yes,2613.94,2016-06-24,2026-08-03 11:19:40.792489,,Enterprise System
MER00000601,National Dugar Store,Retail,Local,DEHRADUN,UTTARAKHAND,India,Active,Yes,Yes,20637.53,2012-11-03,2026-08-03 11:19:40.793382,,Enterprise System
MER00000602,National Sathe Learning Centre,Education,Local,MOGA,PUNJAB,India,Active,Yes,Yes,117790.6,2017-06-19,2026-08-03 11:19:40.793382,,Enterprise System
MER00000603,National Mistry Stores,Grocery,Regional,DHEMAJI,ASSAM,India,Active,Yes,Yes,2916.86,2022-06-16,2026-08-03 11:19:40.794383,,Enterprise System
MER00000604,Royal Samra Transport,Travel,Local,KODAGU,KARNATAKA,India,Active,Yes,Yes,67527.78,2023-05-01,2026-08-03 11:19:40.794383,,Enterprise System
MER00000605,Sri Krishna Gas Services,Utilities,Local,SHIVAMOGGA,KARNATAKA,India,Active,Yes,Yes,11767.79,2019-05-11,2026-08-03 11:19:40.795382,,Enterprise System
MER00000606,Modern Mittal Municipality,Government,Regional,SPSR NELLORE,ANDHRA PRADESH,India,Active,Yes,Yes,38749.11,2014-12-22,2026-08-03 11:19:40.795382,,Enterprise System
MER00000607,Shree Rajagopalan Gas Services,Utilities,Regional,HAVERI,KARNATAKA,India,Active,Yes,Yes,8236.97,2026-02-07,2026-08-03 11:19:40.796382,,Enterprise System
MER00000608,Om Subramanian Traders,Retail,Local,KANCHIPURAM,TAMIL NADU,India,Active,No,No,18944.58,2013-05-26,2026-08-03 11:19:40.796382,,Enterprise System
