collateral_id,loan_id,asset_type,asset_value,valuation_date,created_at,updated_at,source_system
COL00000791,LN00000090,Property,6775756.83,2019-03-31,2026-07-25 01:44:21.961803,,Loan Management System
COL00000792,LN00002388,Vehicle,1811439.06,2014-11-30,2026-07-25 01:44:21.961803,,Loan Management System
COL00000793,LN00001455,Property,14662444.39,2020-02-07,2026-07-25 01:44:21.961803,,Loan Management System
COL00000794,LN00001975,Property,5367876.71,2022-06-01,2026-07-25 01:44:21.961803,,Loan Management System
COL00000795,LN00002105,Property,17561365.01,2011-11-26,2026-07-25 01:44:21.961803,,Loan Management System
COL00000796,LN00001026,Property,17700636.48,2022-11-11,2026-07-25 01:44:21.961803,,Loan Management System
COL00000797,LN00001663,Property,5496453.07,2012-10-25,2026-07-25 01:44:21.961803,,Loan Management System
COL00000798,LN00000177,Property,9424872.25,2019-07-02,2026-07-25 01:44:21.961803,,Loan Management System
COL00000799,LN00002344,Vehicle,2988421.61,2025-08-18,2026-07-25 01:44:21.961803,,Loan Management System
COL00000800,LN00001535,Vehicle,2090964.52,2014-06-08,2026-07-25 01:44:21.961803,,Loan Management System
COL00000801,LN00001190,Vehicle,3119206.84,2015-01-10,2026-07-25 01:44:21.961803,,Loan Management System
COL00000802,LN00001479,Property,8512525.88,2023-04-15,2026-07-25 01:44:21.961803,,Loan Management System
COL00000803,LN00000707,Property,3285539.73,2012-12-29,2026-07-25 01:44:21.961803,,Loan Management System
COL00000804,LN00001343,Property,6942104.24,2024-06-23,2026-07-25 01:44:21.961803,,Loan Management System
COL00000805,LN00001534,Property,2346077.83,2014-07-22,2026-07-25 01:44:21.961803,,Loan Management System
COL00000806,LN00001991,Property,12417484.9,2011-08-19,2026-07-25 01:44:21.961803,,Loan Management System
COL00000807,LN00002123,Property,645395.14,2012-11-13,2026-07-25 01:44:21.962803,,Loan Management System
COL00000808,LN00000523,Property,1957449.46,2011-09-07,2026-07-25 01:44:21.962803,,Loan Management System
COL00000809,LN00000588,Property,3748192.01,2025-06-05,2026-07-25 01:44:21.962803,,Loan Management System
COL00000810,LN00001795,Property,9749498.77,2024-11-24,2026-07-25 01:44:21.962803,,Loan Management System
COL00000811,LN00000207,Property,4556721.95,2013-04-24,2026-07-25 01:44:21.962803,,Loan Management System
COL00000812,LN00002418,Property,23097517.13,2025-06-06,2026-07-25 01:44:21.962803,,Loan Management System
COL00000813,LN00002466,Property,8042625.34,2013-06-11,2026-07-25 01:44:21.962803,,Loan Management System
COL00000814,LN00001239,Property,8777116.78,2014-04-30,2026-07-25 01:44:21.962803,,Loan Management System
COL00000815,LN00001811,Property,3549704.05,2011-10-17,2026-07-25 01:44:21.962803,,Loan Management System
COL00000816,LN00001048,Property,6387015.51,2012-12-10,2026-07-25 01:44:21.962803,,Loan Management System
COL00000817,LN00000545,Vehicle,1327753.82,2023-02-14,2026-07-25 01:44:21.962803,,Loan Management System
COL00000818,LN00002444,Gold,2570637.28,2025-08-19,2026-07-25 01:44:21.962803,,Loan Management System
COL00000819,LN00001356,Gold,3189468.79,2021-11-09,2026-07-25 01:44:21.962803,,Loan Management System
COL00000820,LN00002323,Vehicle,1321554.26,2025-11-10,2026-07-25 01:44:21.962803,,Loan Management System
COL00000821,LN00002187,Vehicle,1275908.65,2016-03-01,2026-07-25 01:44:21.962803,,Loan Management System
COL00000822,LN00001344,Property,12106860.69,2012-05-14,2026-07-25 01:44:21.962803,,Loan Management System
COL00000823,LN00001307,Vehicle,450365.81,2018-07-16,2026-07-25 01:44:21.962803,,Loan Management System
COL00000824,LN00001858,Property,9936540.85,2023-09-05,2026-07-25 01:44:21.962803,,Loan Management System
COL00000825,LN00001178,Vehicle,1333854.71,2016-07-31,2026-07-25 01:44:21.962803,,Loan Management System
COL00000826,LN00000277,Property,20008822.52,2011-11-06,2026-07-25 01:44:21.962803,,Loan Management System
COL00000827,LN00000151,Vehicle,1966216.56,2024-04-02,2026-07-25 01:44:21.962803,,Loan Management System
COL00000828,LN00001745,Gold,733916.99,2023-04-09,2026-07-25 01:44:21.962803,,Loan Management System
COL00000829,LN00000111,Gold,531103.74,2019-05-29,2026-07-25 01:44:21.962803,,Loan Management System
COL00000830,LN00000284,Property,4417917.79,2012-10-07,2026-07-25 01:44:21.962803,,Loan Management System
COL00000831,LN00000766,Property,19970557.38,2025-02-19,2026-07-25 01:44:21.962803,,Loan Management System
COL00000832,LN00001706,Vehicle,841145.76,2022-05-04,2026-07-25 01:44:21.962803,,Loan Management System
COL00000833,LN00001394,Vehicle,1221088.63,2013-11-14,2026-07-25 01:44:21.962803,,Loan Management System
COL00000834,LN00000585,Property,4800273.32,2019-07-15,2026-07-25 01:44:21.962803,,Loan Management System
COL00000835,LN00000222,Vehicle,331187.85,2020-07-03,2026-07-25 01:44:21.962803,,Loan Management System
COL00000836,LN00002499,Property,9780169.55,2018-08-02,2026-07-25 01:44:21.962803,,Loan Management System
COL00000837,LN00000701,Vehicle,838353.12,2019-07-28,2026-07-25 01:44:21.962803,,Loan Management System
COL00000838,LN00001999,Property,1399206.14,2013-12-19,2026-07-25 01:44:21.962803,,Loan Management System
COL00000839,LN00001098,Property,25180480.3,2014-08-24,2026-07-25 01:44:21.962803,,Loan Management System
COL00000840,LN00001168,Vehicle,1455541.46,2021-10-23,2026-07-25 01:44:21.962803,,Loan Management System
COL00000841,LN00000464,Property,726343.23,2014-03-07,2026-07-25 01:44:21.962803,,Loan Management System
COL00000842,LN00001997,Property,7620549.35,2018-04-27,2026-07-25 01:44:21.962803,,Loan Management System
COL00000843,LN00000026,Vehicle,991666.44,2014-11-13,2026-07-25 01:44:21.962803,,Loan Management System
COL00000844,LN00001285,Property,5638826.42,2019-07-16,2026-07-25 01:44:21.962803,,Loan Management System
COL00000845,LN00001176,Property,1935090.78,2019-03-10,2026-07-25 01:44:21.962803,,Loan Management System
COL00000846,LN00001726,Property,5324377.06,2017-10-30,2026-07-25 01:44:21.962803,,Loan Management System
COL00000847,LN00001891,Property,4979647.77,2023-10-20,2026-07-25 01:44:21.962803,,Loan Management System
COL00000848,LN00001306,Property,2148751.66,2017-02-18,2026-07-25 01:44:21.962803,,Loan Management System
COL00000849,LN00001759,Vehicle,561098.87,2012-08-03,2026-07-25 01:44:21.963804,,Loan Management System
COL00000850,LN00000031,Property,6699356.98,2018-08-20,2026-07-25 01:44:21.963804,,Loan Management System
COL00000851,LN00000316,Property,10619932.65,2017-07-08,2026-07-25 01:44:21.963804,,Loan Management System
COL00000852,LN00002130,Property,12734004.81,2017-03-02,2026-07-25 01:44:21.963804,,Loan Management System
COL00000853,LN00001516,Property,2488491.71,2023-04-24,2026-07-25 01:44:21.963804,,Loan Management System
COL00000854,LN00000794,Property,10834002.06,2024-07-03,2026-07-25 01:44:21.963804,,Loan Management System
COL00000855,LN00002408,Gold,2058491.82,2024-06-29,2026-07-25 01:44:21.963804,,Loan Management System
COL00000856,LN00001207,Vehicle,2509272.57,2019-06-22,2026-07-25 01:44:21.963804,,Loan Management System
COL00000857,LN00001631,Vehicle,552949.03,2021-05-25,2026-07-25 01:44:21.963804,,Loan Management System
COL00000858,LN00000445,Property,26956705.42,2016-12-03,2026-07-25 01:44:21.963804,,Loan Management System
COL00000859,LN00000175,Gold,989138.94,2018-01-13,2026-07-25 01:44:21.963804,,Loan Management System
COL00000860,LN00002144,Property,3246007.39,2025-06-24,2026-07-25 01:44:21.963804,,Loan Management System
COL00000861,LN00000945,Property,7086308.86,2016-10-07,2026-07-25 01:44:21.963804,,Loan Management System
COL00000862,LN00001914,Property,2598818.53,2012-09-12,2026-07-25 01:44:21.963804,,Loan Management System
COL00000863,LN00000029,Property,7551169.69,2023-06-21,2026-07-25 01:44:21.963804,,Loan Management System
COL00000864,LN00000048,Vehicle,2487876.82,2024-07-01,2026-07-25 01:44:21.963804,,Loan Management System
COL00000865,LN00001809,Property,21836389.46,2011-12-11,2026-07-25 01:44:21.963804,,Loan Management System
COL00000866,LN00000949,Property,6266782.97,2016-11-10,2026-07-25 01:44:21.963804,,Loan Management System
COL00000867,LN00000462,Vehicle,3068356.75,2017-10-29,2026-07-25 01:44:21.963804,,Loan Management System
COL00000868,LN00000063,Property,11026023.81,2020-08-29,2026-07-25 01:44:21.963804,,Loan Management System
COL00000869,LN00001423,Property,4061136.57,2020-12-02,2026-07-25 01:44:21.963804,,Loan Management System
COL00000870,LN00002282,Gold,661634.83,2023-06-02,2026-07-25 01:44:21.963804,,Loan Management System
COL00000871,LN00001630,Gold,1934955.94,2012-01-20,2026-07-25 01:44:21.963804,,Loan Management System
COL00000872,LN00002275,Vehicle,2043504.38,2012-12-11,2026-07-25 01:44:21.963804,,Loan Management System
COL00000873,LN00001821,Vehicle,3727733.66,2012-06-12,2026-07-25 01:44:21.963804,,Loan Management System
COL00000874,LN00000265,Vehicle,800795.99,2018-04-08,2026-07-25 01:44:21.963804,,Loan Management System
COL00000875,LN00000260,Vehicle,652802.15,2023-12-05,2026-07-25 01:44:21.963804,,Loan Management System
COL00000876,LN00000357,Gold,1133003.09,2011-10-20,2026-07-25 01:44:21.963804,,Loan Management System
COL00000877,LN00001081,Vehicle,3497438.25,2017-02-23,2026-07-25 01:44:21.963804,,Loan Management System
COL00000878,LN00002107,Property,5643754.52,2014-06-25,2026-07-25 01:44:21.963804,,Loan Management System
COL00000879,LN00000325,Gold,1908371.15,2022-07-19,2026-07-25 01:44:21.963804,,Loan Management System
COL00000880,LN00001766,Property,5973380.42,2019-03-29,2026-07-25 01:44:21.963804,,Loan Management System
COL00000881,LN00000888,Property,2776427.46,2015-11-29,2026-07-25 01:44:21.963804,,Loan Management System
COL00000882,LN00000764,Gold,3262596.08,2019-04-07,2026-07-25 01:44:21.963804,,Loan Management System
COL00000883,LN00000288,Gold,1183391.01,2015-05-23,2026-07-25 01:44:21.963804,,Loan Management System
COL00000884,LN00000311,Property,3966419.84,2014-09-22,2026-07-25 01:44:21.963804,,Loan Management System
COL00000885,LN00001694,Gold,1925771.06,2013-05-14,2026-07-25 01:44:21.963804,,Loan Management System
COL00000886,LN00000738,Vehicle,2073857.31,2023-04-30,2026-07-25 01:44:21.963804,,Loan Management System
COL00000887,LN00002396,Property,2086857.66,2019-09-03,2026-07-25 01:44:21.963804,,Loan Management System
COL00000888,LN00002158,Gold,341448.68,2022-08-19,2026-07-25 01:44:21.963804,,Loan Management System
COL00000889,LN00000872,Property,3618486.12,2022-02-20,2026-07-25 01:44:21.963804,,Loan Management System
COL00000890,LN00001645,Property,4116538.51,2026-06-20,2026-07-25 01:44:21.964804,,Loan Management System
COL00000891,LN00000377,Property,1584260.21,2019-04-04,2026-07-25 01:44:21.964804,,Loan Management System
COL00000892,LN00002247,Gold,3606960.01,2017-11-11,2026-07-25 01:44:21.964804,,Loan Management System
COL00000893,LN00000077,Vehicle,1187834.05,2012-09-02,2026-07-25 01:44:21.964804,,Loan Management System
COL00000894,LN00002400,Property,8979200.66,2013-03-24,2026-07-25 01:44:21.964804,,Loan Management System
COL00000895,LN00000992,Property,10786203.3,2022-04-22,2026-07-25 01:44:21.964804,,Loan Management System
COL00000896,LN00001368,Gold,3543758.67,2025-11-05,2026-07-25 01:44:21.964804,,Loan Management System
COL00000897,LN00002256,Property,18361259.48,2024-12-05,2026-07-25 01:44:21.964804,,Loan Management System
COL00000898,LN00001944,Property,6729424.28,2021-09-17,2026-07-25 01:44:21.964804,,Loan Management System
COL00000899,LN00002152,Property,2677699.78,2014-11-14,2026-07-25 01:44:21.964804,,Loan Management System
COL00000900,LN00002200,Vehicle,1622357.52,2016-06-09,2026-07-25 01:44:21.964804,,Loan Management System
COL00000901,LN00000349,Property,5711811.37,2026-03-19,2026-07-25 01:44:21.964804,,Loan Management System
COL00000902,LN00000950,Vehicle,1213992.68,2021-05-07,2026-07-25 01:44:21.964804,,Loan Management System
COL00000903,LN00000028,Property,4046075.98,2022-07-22,2026-07-25 01:44:21.964804,,Loan Management System
COL00000904,LN00001683,Property,8845045.45,2019-04-10,2026-07-25 01:44:21.964804,,Loan Management System
COL00000905,LN00000841,Property,9334232.85,2017-07-16,2026-07-25 01:44:21.964804,,Loan Management System
COL00000906,LN00000904,Property,1114325.76,2019-07-12,2026-07-25 01:44:21.964804,,Loan Management System
COL00000907,LN00001437,Property,4181833.66,2024-09-04,2026-07-25 01:44:21.964804,,Loan Management System
COL00000908,LN00000244,Property,6924967.88,2020-07-20,2026-07-25 01:44:21.964804,,Loan Management System
COL00000909,LN00000336,Property,12767457.03,2014-10-02,2026-07-25 01:44:21.964804,,Loan Management System
COL00000910,LN00002498,Property,6805901.82,2021-03-23,2026-07-25 01:44:21.964804,,Loan Management System
COL00000911,LN00002277,Property,4626948.4,2022-10-24,2026-07-25 01:44:21.964804,,Loan Management System
COL00000912,LN00001494,Property,1138908.87,2019-10-30,2026-07-25 01:44:21.964804,,Loan Management System
COL00000913,LN00002047,Property,1569450.8,2021-07-29,2026-07-25 01:44:21.964804,,Loan Management System
COL00000914,LN00000788,Vehicle,2447275.64,2015-12-11,2026-07-25 01:44:21.964804,,Loan Management System
COL00000915,LN00002065,Property,9593049.43,2016-06-21,2026-07-25 01:44:21.964804,,Loan Management System
COL00000916,LN00000907,Vehicle,1877726.55,2020-08-29,2026-07-25 01:44:21.964804,,Loan Management System
COL00000917,LN00001445,Vehicle,542870.34,2017-12-31,2026-07-25 01:44:21.964804,,Loan Management System
COL00000918,LN00002114,Property,19090583.14,2013-01-13,2026-07-25 01:44:21.964804,,Loan Management System
COL00000919,LN00001849,Property,16795412.08,2012-01-09,2026-07-25 01:44:21.964804,,Loan Management System
COL00000920,LN00001023,Property,9708416.29,2019-05-25,2026-07-25 01:44:21.964804,,Loan Management System
COL00000921,LN00001780,Property,2654736.89,2021-02-15,2026-07-25 01:44:21.964804,,Loan Management System
COL00000922,LN00000384,Property,7245956.82,2022-10-12,2026-07-25 01:44:21.964804,,Loan Management System
COL00000923,LN00001233,Vehicle,1094598.22,2014-01-29,2026-07-25 01:44:21.964804,,Loan Management System
COL00000924,LN00000428,Property,9030032.35,2021-06-17,2026-07-25 01:44:21.964804,,Loan Management System
COL00000925,LN00001965,Vehicle,656175.64,2015-05-25,2026-07-25 01:44:21.964804,,Loan Management System
COL00000926,LN00001278,Property,2284787.47,2025-06-25,2026-07-25 01:44:21.964804,,Loan Management System
COL00000927,LN00000769,Property,962171.53,2020-07-16,2026-07-25 01:44:21.964804,,Loan Management System
COL00000928,LN00001058,Vehicle,1453637.8,2022-07-19,2026-07-25 01:44:21.964804,,Loan Management System
COL00000929,LN00001510,Property,16212632.25,2022-04-07,2026-07-25 01:44:21.964804,,Loan Management System
COL00000930,LN00000060,Vehicle,969181.4,2012-03-24,2026-07-25 01:44:21.964804,,Loan Management System
COL00000931,LN00000129,Vehicle,2078434.98,2018-05-18,2026-07-25 01:44:21.965809,,Loan Management System
COL00000932,LN00000878,Vehicle,1614656.96,2022-11-02,2026-07-25 01:44:21.965809,,Loan Management System
COL00000933,LN00002017,Vehicle,1783899.83,2021-03-17,2026-07-25 01:44:21.965809,,Loan Management System
COL00000934,LN00000455,Property,2196618.7,2015-02-14,2026-07-25 01:44:21.965809,,Loan Management System
COL00000935,LN00000014,Gold,1873755.96,2013-01-07,2026-07-25 01:44:21.965809,,Loan Management System
COL00000936,LN00001949,Property,9849428.72,2020-02-24,2026-07-25 01:44:21.965809,,Loan Management System
COL00000937,LN00002432,Vehicle,4160056.9,2012-01-05,2026-07-25 01:44:21.965809,,Loan Management System
COL00000938,LN00000559,Property,5290768.12,2014-04-27,2026-07-25 01:44:21.965809,,Loan Management System
COL00000939,LN00000474,Property,15313689.29,2011-08-26,2026-07-25 01:44:21.965809,,Loan Management System
COL00000940,LN00000539,Gold,1600703.66,2017-09-18,2026-07-25 01:44:21.965809,,Loan Management System
COL00000941,LN00000495,Vehicle,1444767.49,2023-03-29,2026-07-25 01:44:21.965809,,Loan Management System
COL00000942,LN00000510,Property,891821.94,2011-08-12,2026-07-25 01:44:21.965809,,Loan Management System
COL00000943,LN00000802,Vehicle,2840461.15,2012-11-16,2026-07-25 01:44:21.965809,,Loan Management System
COL00000944,LN00001347,Property,20080346.69,2020-11-12,2026-07-25 01:44:21.965809,,Loan Management System
COL00000945,LN00001121,Vehicle,1238024.66,2013-08-24,2026-07-25 01:44:21.965809,,Loan Management System
COL00000946,LN00000043,Vehicle,2368461.98,2018-10-01,2026-07-25 01:44:21.965809,,Loan Management System
COL00000947,LN00000203,Property,25718291.72,2020-01-25,2026-07-25 01:44:21.965809,,Loan Management System
COL00000948,LN00001257,Vehicle,522329.97,2019-12-12,2026-07-25 01:44:21.965809,,Loan Management System
COL00000949,LN00000958,Property,14549268.57,2023-04-18,2026-07-25 01:44:21.965809,,Loan Management System
COL00000950,LN00001187,Property,8999040.85,2024-02-24,2026-07-25 01:44:21.965809,,Loan Management System
COL00000951,LN00000480,Property,8952735.35,2013-04-21,2026-07-25 01:44:21.965809,,Loan Management System
COL00000952,LN00002091,Property,5853616.42,2019-05-13,2026-07-25 01:44:21.965809,,Loan Management System
COL00000953,LN00002230,Vehicle,2785465.79,2025-09-30,2026-07-25 01:44:21.965809,,Loan Management System
COL00000954,LN00001114,Vehicle,2582075.42,2015-06-05,2026-07-25 01:44:21.965809,,Loan Management System
COL00000955,LN00001415,Property,8940523.46,2019-11-02,2026-07-25 01:44:21.965809,,Loan Management System
COL00000956,LN00001576,Gold,288421.46,2019-09-27,2026-07-25 01:44:21.965809,,Loan Management System
COL00000957,LN00000740,Vehicle,3203702.75,2019-11-30,2026-07-25 01:44:21.965809,,Loan Management System
COL00000958,LN00002098,Property,7694245.06,2018-05-10,2026-07-25 01:44:21.965809,,Loan Management System
COL00000959,LN00000770,Vehicle,1286158.05,2020-12-31,2026-07-25 01:44:21.965809,,Loan Management System
COL00000960,LN00000732,Property,19022509.14,2019-03-24,2026-07-25 01:44:21.965809,,Loan Management System
COL00000961,LN00001720,Vehicle,1557953.2,2013-03-13,2026-07-25 01:44:21.965809,,Loan Management System
COL00000962,LN00001878,Property,1747610.34,2019-04-12,2026-07-25 01:44:21.965809,,Loan Management System
COL00000963,LN00001407,Property,11573077.83,2011-07-14,2026-07-25 01:44:21.965809,,Loan Management System
COL00000964,LN00000322,Property,1505578.43,2012-06-04,2026-07-25 01:44:21.965809,,Loan Management System
COL00000965,LN00001216,Property,14070077.72,2019-04-13,2026-07-25 01:44:21.965809,,Loan Management System
COL00000966,LN00001865,Gold,869613.06,2012-08-25,2026-07-25 01:44:21.965809,,Loan Management System
COL00000967,LN00001093,Vehicle,3649621.22,2013-07-25,2026-07-25 01:44:21.965809,,Loan Management System
COL00000968,LN00000124,Vehicle,1623201.32,2015-05-19,2026-07-25 01:44:21.965809,,Loan Management System
COL00000969,LN00001708,Property,15803932.57,2019-06-02,2026-07-25 01:44:21.965809,,Loan Management System
COL00000970,LN00002351,Property,22927037.89,2018-12-19,2026-07-25 01:44:21.965809,,Loan Management System
COL00000971,LN00000582,Vehicle,592636.44,2026-05-23,2026-07-25 01:44:21.966790,,Loan Management System
COL00000972,LN00002096,Property,3222186.25,2018-11-11,2026-07-25 01:44:21.966790,,Loan Management System
COL00000973,LN00000273,Vehicle,2838674.86,2015-09-22,2026-07-25 01:44:21.966790,,Loan Management System
COL00000974,LN00000018,Property,7244169.4,2011-12-26,2026-07-25 01:44:21.966790,,Loan Management System
COL00000975,LN00001600,Property,2197279.55,2019-12-14,2026-07-25 01:44:21.966790,,Loan Management System
COL00000976,LN00001084,Property,1991477.35,2019-03-26,2026-07-25 01:44:21.966790,,Loan Management System
COL00000977,LN00001400,Gold,2334788.1,2026-01-17,2026-07-25 01:44:21.966790,,Loan Management System
COL00000978,LN00000323,Property,28061575.61,2022-12-10,2026-07-25 01:44:21.966790,,Loan Management System
COL00000979,LN00001094,Property,19401373.63,2024-02-28,2026-07-25 01:44:21.966790,,Loan Management System
COL00000980,LN00001025,Property,22720695.71,2021-11-25,2026-07-25 01:44:21.966790,,Loan Management System
COL00000981,LN00001856,Property,10919235.88,2013-05-19,2026-07-25 01:44:21.966790,,Loan Management System
COL00000982,LN00001326,Vehicle,1972864.75,2020-04-20,2026-07-25 01:44:21.966790,,Loan Management System
COL00000983,LN00000328,Property,2021646.92,2018-05-15,2026-07-25 01:44:21.966790,,Loan Management System
COL00000984,LN00000036,Property,4032374.39,2025-04-01,2026-07-25 01:44:21.966790,,Loan Management System
COL00000985,LN00001752,Property,19317395.37,2017-08-29,2026-07-25 01:44:21.966790,,Loan Management System
COL00000986,LN00002234,Property,7558297.3,2020-02-08,2026-07-25 01:44:21.966790,,Loan Management System
COL00000987,LN00002084,Gold,2316477.08,2012-09-30,2026-07-25 01:44:21.966790,,Loan Management System
COL00000988,LN00000928,Vehicle,619405.04,2013-06-23,2026-07-25 01:44:21.966790,,Loan Management System
COL00000989,LN00001035,Property,13316350.07,2015-03-03,2026-07-25 01:44:21.966790,,Loan Management System
COL00000990,LN00001831,Vehicle,314929.79,2024-10-17,2026-07-25 01:44:21.966790,,Loan Management System
COL00000991,LN00002452,Property,4910382.18,2019-02-13,2026-07-25 01:44:21.966790,,Loan Management System
COL00000992,LN00000963,Gold,815526.77,2023-05-12,2026-07-25 01:44:21.966790,,Loan Management System
COL00000993,LN00001873,Vehicle,2530861.21,2017-01-12,2026-07-25 01:44:21.966790,,Loan Management System
COL00000994,LN00000339,Property,10723371.24,2013-11-28,2026-07-25 01:44:21.966790,,Loan Management System
COL00000995,LN00002369,Vehicle,827805.0,2025-04-11,2026-07-25 01:44:21.966790,,Loan Management System
COL00000996,LN00001531,Property,1775091.57,2021-03-05,2026-07-25 01:44:21.966790,,Loan Management System
COL00000997,LN00000513,Vehicle,4090483.08,2013-10-07,2026-07-25 01:44:21.966790,,Loan Management System
COL00000998,LN00001354,Vehicle,1418207.27,2011-12-21,2026-07-25 01:44:21.966790,,Loan Management System
COL00000999,LN00000618,Vehicle,3832863.13,2014-07-13,2026-07-25 01:44:21.966790,,Loan Management System
COL00001000,LN00002460,Property,7332093.67,2014-01-31,2026-07-25 01:44:21.966790,,Loan Management System
COL00001001,LN00001584,Property,12267638.75,2023-05-24,2026-07-25 01:44:21.966790,,Loan Management System
COL00001002,LN00001826,Property,2788459.33,2013-06-29,2026-07-25 01:44:21.966790,,Loan Management System
COL00001003,LN00001406,Vehicle,2285343.89,2025-07-01,2026-07-25 01:44:21.966790,,Loan Management System
COL00001004,LN00000405,Property,11146928.43,2014-03-26,2026-07-25 01:44:21.966790,,Loan Management System
COL00001005,LN00002182,Property,4848570.92,2019-07-02,2026-07-25 01:44:21.966790,,Loan Management System
COL00001006,LN00001719,Property,14676804.16,2013-07-07,2026-07-25 01:44:21.966790,,Loan Management System
COL00001007,LN00000160,Property,11796326.22,2019-12-06,2026-07-25 01:44:21.966790,,Loan Management System
COL00001008,LN00001458,Property,4948885.76,2026-04-13,2026-07-25 01:44:21.966790,,Loan Management System
COL00001009,LN00002246,Vehicle,4278268.48,2017-09-27,2026-07-25 01:44:21.966790,,Loan Management System
COL00001010,LN00001248,Vehicle,1265899.94,2013-08-18,2026-07-25 01:44:21.966790,,Loan Management System
COL00001011,LN00001572,Vehicle,2252524.5,2016-09-09,2026-07-25 01:44:21.966790,,Loan Management System
COL00001012,LN00001171,Property,7597802.54,2022-01-14,2026-07-25 01:44:21.966790,,Loan Management System
COL00001013,LN00000572,Gold,253242.56,2026-04-01,2026-07-25 01:44:21.966790,,Loan Management System
COL00001014,LN00001080,Property,23189202.66,2020-11-29,2026-07-25 01:44:21.967798,,Loan Management System
COL00001015,LN00002170,Vehicle,2833719.23,2023-01-24,2026-07-25 01:44:21.967798,,Loan Management System
COL00001016,LN00000299,Property,1493782.73,2015-02-27,2026-07-25 01:44:21.967798,,Loan Management System
COL00001017,LN00000058,Property,13000311.34,2016-01-20,2026-07-25 01:44:21.967798,,Loan Management System
COL00001018,LN00001147,Property,7494021.32,2013-06-18,2026-07-25 01:44:21.967798,,Loan Management System
COL00001019,LN00001574,Property,2727908.55,2018-01-25,2026-07-25 01:44:21.967798,,Loan Management System
COL00001020,LN00002237,Property,3191814.42,2012-02-27,2026-07-25 01:44:21.967798,,Loan Management System
COL00001021,LN00002476,Property,8396106.88,2025-01-01,2026-07-25 01:44:21.967798,,Loan Management System
COL00001022,LN00002420,Property,9934221.2,2017-06-18,2026-07-25 01:44:21.967798,,Loan Management System
COL00001023,LN00001103,Property,2402837.1,2016-03-08,2026-07-25 01:44:21.967798,,Loan Management System
COL00001024,LN00001466,Vehicle,3514853.16,2011-10-14,2026-07-25 01:44:21.967798,,Loan Management System
COL00001025,LN00000204,Vehicle,3594986.31,2024-06-28,2026-07-25 01:44:21.967798,,Loan Management System
COL00001026,LN00000675,Vehicle,2402898.45,2018-01-03,2026-07-25 01:44:21.967798,,Loan Management System
COL00001027,LN00000606,Property,7833383.8,2016-04-17,2026-07-25 01:44:21.967798,,Loan Management System
COL00001028,LN00000059,Property,3225080.51,2025-03-25,2026-07-25 01:44:21.967798,,Loan Management System
COL00001029,LN00000296,Property,2409477.0,2016-04-15,2026-07-25 01:44:21.967798,,Loan Management System
COL00001030,LN00000785,Property,6681375.05,2026-03-11,2026-07-25 01:44:21.967798,,Loan Management System
COL00001031,LN00001243,Vehicle,1561552.16,2024-03-29,2026-07-25 01:44:21.967798,,Loan Management System
COL00001032,LN00001382,Vehicle,1167730.85,2025-10-03,2026-07-25 01:44:21.967798,,Loan Management System
COL00001033,LN00002435,Gold,106437.15,2025-10-07,2026-07-25 01:44:21.967798,,Loan Management System
COL00001034,LN00000472,Property,1663616.35,2022-08-22,2026-07-25 01:44:21.967798,,Loan Management System
COL00001035,LN00000533,Property,14007145.22,2020-12-02,2026-07-25 01:44:21.967798,,Loan Management System
COL00001036,LN00000801,Vehicle,2734577.74,2018-12-18,2026-07-25 01:44:21.967798,,Loan Management System
COL00001037,LN00000867,Vehicle,3164846.52,2023-10-31,2026-07-25 01:44:21.967798,,Loan Management System
COL00001038,LN00000172,Property,4851665.97,2021-09-04,2026-07-25 01:44:21.967798,,Loan Management System
COL00001039,LN00001599,Vehicle,1238999.3,2024-03-03,2026-07-25 01:44:21.967798,,Loan Management System
COL00001040,LN00002141,Vehicle,479314.15,2017-06-27,2026-07-25 01:44:21.967798,,Loan Management System
COL00001041,LN00000561,Property,13838147.22,2025-04-20,2026-07-25 01:44:21.967798,,Loan Management System
COL00001042,LN00002445,Property,7629778.99,2019-07-25,2026-07-25 01:44:21.967798,,Loan Management System
COL00001043,LN00000807,Property,4541795.88,2017-03-31,2026-07-25 01:44:21.967798,,Loan Management System
COL00001044,LN00001793,Vehicle,2264492.8,2024-09-08,2026-07-25 01:44:21.967798,,Loan Management System
COL00001045,LN00002173,Property,4749073.36,2022-04-25,2026-07-25 01:44:21.967798,,Loan Management System
COL00001046,LN00001542,Vehicle,1783862.32,2023-03-05,2026-07-25 01:44:21.967798,,Loan Management System
COL00001047,LN00001183,Vehicle,1633103.41,2021-03-13,2026-07-25 01:44:21.967798,,Loan Management System
COL00001048,LN00001167,Gold,1909126.91,2018-07-31,2026-07-25 01:44:21.967798,,Loan Management System
COL00001049,LN00002034,Property,7656805.79,2019-01-04,2026-07-25 01:44:21.967798,,Loan Management System
COL00001050,LN00001867,Property,27742867.07,2016-03-17,2026-07-25 01:44:21.967798,,Loan Management System
COL00001051,LN00002068,Property,4106460.78,2011-08-12,2026-07-25 01:44:21.967798,,Loan Management System
COL00001052,LN00000397,Vehicle,2177804.86,2016-11-01,2026-07-25 01:44:21.967798,,Loan Management System
COL00001053,LN00001149,Vehicle,3069302.04,2012-08-07,2026-07-25 01:44:21.967798,,Loan Management System
